date, pm10, o3, no2
2016/3/31,54,44,10
2015/10/1,36,46,17
2015/10/2,39,19,16
2015/10/3,23,15,9
2015/10/4,18,13,9
2015/10/5,22,17,10
2015/10/6,25,20,8
2015/10/7,20,33,13
2015/10/8,29,17,15
2015/10/9,28,15,10
2015/10/10,25,22,10
2015/10/11,23,29,9
2015/10/12,22,33,15
2015/10/13,29,47,14
2015/10/14,33,43,14
2015/10/15,34,39,13
2015/10/16,35,45,12
2015/10/17,34,56,12
2015/10/18,34,47,18
2015/10/19,43,42,17
2015/10/20,40,37,13
2015/10/21,25,33,21
2015/10/22,46,35,22
2015/10/23,55,32,16
2015/10/24,47,51,14
2015/10/25,44,32,11
2015/10/26,43,24,14
2015/10/27,37,67,15
2015/10/28,36,80,17
2015/10/29,42,24,18
2015/10/30,42,26,16
2015/10/31,40,32,12
2015/11/1,32,27,14
2015/11/2,31,38,16
2015/11/3,34,43,17
2015/11/4,35,34,18
2015/11/5,40,17,17
2015/11/6,39, , 
2015/11/8,25,20,14
2015/11/9,27,28,13
2015/11/10,30,34,14
2015/11/11,31,26,15
2015/11/12,33,46,22
2015/11/13,50,55,18
2015/11/14,44,39,15
2015/11/15,32,38,13
2015/11/16,35,39,14
2015/11/17,29,35,15
2015/11/18,32,25,17
2015/11/19,40,23,17
2015/11/20,43,37,16
2015/11/21,32,33,13
2015/11/22,32,36,13
2015/11/23,34,42,18
2015/11/24,42,31,15
2015/11/25,41,31,14
2015/11/26,31,35,12
2015/11/27,28,42,15
2015/11/28,37,45,14
2015/11/29,39,53,15
2015/11/30,41,55,15
2015/12/1,41,37,16
2015/12/2,29,53,16
2015/12/3,38,37,22
2015/12/4,47,38,20
2015/12/5,39,37,13
2015/12/6,35,38,14
2015/12/7,33,53,17
2015/12/8,37,86,25
2015/12/9,51,112,28
2015/12/10,58,84,21
2015/12/11,55,35,12
2015/12/12,33,38,9
2015/12/13,28,96,27
2015/12/14,53,148,36
2015/12/15,79,33,28
2015/12/16,62,37,15
2015/12/17,40,37,18
2015/12/18,41,52,18
2015/12/19,48,68,22
2015/12/20,52,87,25
2015/12/21,57,39,21
2015/12/22,57,42,24
2015/12/23,59,78,23
2015/12/24,58,42,16
2015/12/25,40,55,13
2015/12/26,50,38,16
2015/12/27,45,42,20
2015/12/28,51,42,20
2015/12/29,49,34,19
2015/12/30,49, , 
2016/1/3,50,114,32
2015/7/1,19,18,2
2015/7/2,18,20,3
2015/7/3,21,24,2
2015/7/4,28,23,3
2015/7/5,21,18,4
2015/7/6,29,21,5
2015/7/7,38,21,5
2015/7/8,47,20,4
2015/7/9,47,22,6
2015/7/10,45,21,4
2015/7/11,37,24,5
2015/7/12,16,19,7
2015/7/13,30,18,7
2015/7/14,27,19,4
2015/7/15,19,19,4
2015/7/16,18,16,7
2015/7/17,24,17,6
2015/7/18,20,15,5
2015/7/19,18,15,6
2015/7/20,21,21,6
2015/7/21,19,26,8
2015/7/22,20,22,7
2015/7/23,19,27,8
2015/7/24,22,22,7
2015/7/25,26,16,5
2015/7/26,27,17,8
2015/7/27,36,18,7
2015/7/28,25,16,11
2015/7/29,25,23,10
2015/7/30,28,23,8
2015/7/31,18,20,7
2015/8/1,19,18,6
2015/8/2,15,16,9
2015/8/3,22,19,4
2015/8/4,13,21,5
2015/8/5,14,23,6
2015/8/6,16,23,6
2015/8/7,18,26,3
2015/8/8,12,22,2
2015/8/9,15,19,5
2015/8/10,19,30,9
2015/8/11,26,25,7
2015/8/12,23,18,8
2015/8/13,22,23,9
2015/8/14,16,16,9
2015/8/15,20,20,8
2015/8/16,23,28,7
2015/8/17,23,32,8
2015/8/18,24,37,4
2015/8/19,23,53,4
2015/8/20,15,17,4
2015/8/21,12,19,1
2015/8/22,7,21,2
2015/8/23,10,23,4
2015/8/24,12,16,3
2015/8/25,17,19,4
2015/8/26,24,14,7
2015/8/27,17,16,10
2015/8/28,16,15,9
2015/8/29,20,17,5
2015/8/30,18,17,5
2015/8/31,16,15,7
2015/9/1,17,14,6
2015/9/2,12,29,9
2015/9/3,24,26,12
2015/9/4,24,18,10
2015/9/5,20,24,6
2015/9/6,15,31,8
2015/9/7,14,30,4
2015/9/8,15,33,4
2015/9/9,13,21,5
2015/9/10,18,15,12
2015/9/11,17,23,9
2015/9/12,19,40,6
2015/9/13,19,51,7
2015/9/14,17,19,10
2015/9/15,17,32,11
2015/9/16,13,16,14
2015/9/17,14,23,9
2015/9/18,21,46,11
2015/9/19,27,85,17
2015/9/20,63,44,12
2015/9/21,59,19,14
2015/9/22,49,14,12
2015/9/23,29,16,9
2015/9/24,14,19,6
2015/9/25,15,21,7
2015/9/26,18,54,9
2015/9/27,27,24,11
2015/9/28,24,59,15
2015/9/29,23,35,14
2015/9/30,30,21,18
2015/4/17,43, , 
2015/4/20,23,14,10
2015/4/21,45, , 
2015/4/23,43,18,27
2015/4/24,38, , 
2015/4/27,37,16,14
2015/4/28,39,17,11
2015/4/29,30,18,8
2015/4/30,33,27,5
2015/5/1,32,16,7
2015/5/2,25, , 
2015/5/6,21, , 
2015/5/9,25,22,7
2015/5/10,25,34,5
2015/5/11,23,10,3
2015/5/12,14,25,9
2015/5/13,27,27,6
2015/5/14,24,5,11
2015/5/15,28, , 
2015/5/17,17,26,7
2015/5/18,18,25,5
2015/5/19,18,22,7
2015/5/20,19,23,6
2015/5/21,17,4,8
2015/5/22,15, , 
2015/5/24,21,30,5
2015/5/25,21,33,5
2015/5/26,26,35,4
2015/5/27,19,36,9
2015/5/28,23,21,9
2015/5/29,24, , 
2015/6/1,14,41,7
2015/6/2,21,20,11
2015/6/3,25,27,8
2015/6/4,22,23,9
2015/6/5,23,38,7
2015/6/6,22,17,3
2015/6/7,17, , 
2015/6/18,22,24,7
2015/6/19,19,36,5
2015/6/20,18,29,3
2015/6/21,13,19,3
2015/6/22,29,20,5
2015/6/23,23,23,3
2015/6/24,19,18,3
2015/6/25,15,18,8
2015/6/26,20,19,6
2015/6/27,20,20,6
2015/6/28,24,25,7
2015/6/29,21,28,4
2015/6/30,17,21,3
2015/1/5,21,22,32
2015/1/6,19, , 
2015/1/8,16,13,12
2015/1/9,12, , 
2015/1/12,15, ,15
2015/1/13,13, ,13
2015/1/14,15,26,14
2015/1/15,17,29,16
2015/1/16,20, , 
2015/1/18,50, , 
2015/1/20,16, ,43
2015/1/21,23, ,67
2015/1/22,30, , 
2015/1/26,24, ,77
2015/1/27,25, ,95
2015/1/28,24, , 
2015/1/31,24, , 
2015/2/3,21, , 
2015/2/9,30, , 
2015/2/11,31, ,48
2015/2/12,26, , 
2015/2/15,18, , 
2015/2/17,20, , 
2015/2/18,17, , 
2015/2/19,20, , 
2015/2/22,16, , 
2015/2/27,17, , 
2015/3/1,16, , 
2015/3/3,18, , 
2015/3/5,19, , 
2015/3/6,24, , 
2015/3/8,15, , 
2015/3/11,17, , 
2015/3/12,17, , 
2015/3/13,19, , 
2014/10/1,12,18,13
2014/10/2,17,16,21
2014/10/3,20,26,15
2014/10/6,13,25,10
2014/10/7,11,16,8
2014/10/8,12,15,8
2014/10/9,13,20,13
2014/10/10,17, , 
2014/10/13,23,36,5
2014/10/14,18,40,7
2014/10/15,20,38,8
2014/10/16,23,21,14
2014/10/17,27, , 
2014/10/20,16,17,7
2014/10/21,16,9,18
2014/10/22,23, , 
2014/10/24,12, , 
2014/10/27,14,11,21
2014/10/28,11,14,4
2014/10/29,20,12,10
2014/10/30,17,19,35
2014/10/31,21, , 
2014/11/6,17,14,10
2014/11/7,17, , 
2014/11/10,19,12,19
2014/11/11,18,17,25
2014/11/12,28,20,3
2014/11/13,20,24,2
2014/11/14,11, , 
2014/11/17,8,30,1
2014/11/18,13,33,2
2014/11/19,13,33,3
2014/11/20,17,25,13
2014/11/21,22, , 
2014/11/24,19,8,38
2014/11/25,19,11,34
2014/11/26,25,11,15
2014/11/27,23,9,22
2014/11/28,17, , 
2014/12/1,19,12,11
2014/12/2,12,21,12
2014/12/3,18,13,13
2014/12/4,16, , 
2014/12/8,16,21,9
2014/12/9,14,40,6
2014/12/10,12, , 
2014/12/12,13, , 
2014/12/15,19,16,20
2014/12/16,19,28,9
2014/12/17,13, , 
2014/12/21,16, , 
2014/12/23,20, , 
2014/12/25,19,24,21
2014/12/26,21, , 
2014/7/2,15,18,17
2014/7/3,14,16,14
2014/7/4,13,16,13
2014/7/7,11,20,7
2014/7/8,12,13,14
2014/7/14,45,10,11
2014/7/15,50,14,12
2014/7/16,20,11,14
2014/7/19,9,11,11
2014/7/21,17,11,13
2014/7/22,23,11,12
2014/7/23,11,17,9
2014/7/24,12,17,15
2014/7/25,15,20,6
2014/7/28,10, ,16
2014/7/29,13, ,9
2014/7/30,16, ,6
2014/7/31,21,12,11
2014/8/1,15,17,7
2014/8/5,13,13,11
2014/8/6,13,16,7
2014/8/7,10,14,7
2014/8/8,10,16,10
2014/8/9,11,15,8
2014/8/13,13,16,6
2014/8/14,11,11,17
2014/8/15,15,11,11
2014/8/17,14,16,8
2014/8/19,12,16,10
2014/8/20,17,10,28
2014/8/21,14,8,17
2014/8/23,20,9,13
2014/8/25,12,19,12
2014/8/26,14,10,24
2014/8/27,14,12,8
2014/8/28,10,8,14
2014/8/29,12,9,15
2014/9/2,11,8,15
2014/9/3,13,9,13
2014/9/4,11,12,10
2014/9/5,15,12,11
2014/9/8,11,16,7
2014/9/9,10,18,10
2014/9/10,10,18,12
2014/9/11,12,14,13
2014/9/12,14,11, 
2014/9/13,15,12, 
2014/9/15,14,12, 
2014/9/16,12,15, 
2014/9/17,10,19,8
2014/9/18,11,10,11
2014/9/19,14,15,9
2014/9/22,12,9,16
2014/9/23,13,11,24
2014/9/24,15,8,14
2014/9/29,18,8,12
2014/9/30,16,12,23
2014/4/2,6,17,13
2014/4/3,7,17,13
2014/4/4,6,13,12
2014/4/5,9,11,20
2014/4/6,8,16,12
2014/4/7,5,21,11
2014/4/9,10,26,19
2014/4/10,14,24,17
2014/4/12,14,27,12
2014/4/13,13,8,9
2014/4/15,9, ,5
2014/4/16,7, ,13
2014/4/17,7,20,9
2014/4/18,8,16,8
2014/4/19,7,24,14
2014/4/20,7,20,9
2014/4/21,6,18,16
2014/4/22,6,16,18
2014/4/23,8,21,12
2014/4/24,13,16,12
2014/4/30,9,27,13
2014/5/1,7,14,7
2014/5/2,5, ,10
2014/5/6,8,13,15
2014/5/7,6,27,16
2014/5/8,9, , 
2014/5/12,4, , 
2014/5/14,6, ,10
2014/5/15,5, ,29
2014/5/16,4, ,12
2014/5/19,5,16,8
2014/5/20,4,15,19
2014/5/21,3,18,34
2014/5/23,5, ,35
2014/5/30,4, ,10
2014/6/2,3,16,21
2014/6/3,4,12,23
2014/6/4,12,8,40
2014/6/5,13,17,14
2014/6/6,13, ,23
2014/6/9,13,14,10
2014/6/18,16,12,18
2014/6/19,18,15,18
2014/6/20,19, ,18
2014/6/23,15,19,6
2014/6/24,14,18,8
2014/6/25,13,8,8
2014/6/26,13,16,7
2014/6/27,16, ,5
2014/6/29,15, ,2
2014/1/24,28,8,37
2014/2/8,10,24,11
2014/2/10,8,13,18
2014/2/19,82,13,24
2014/2/21,10,22,11
2014/2/22,10,12,25
2014/2/27,8,27,22
2014/2/28,9,22,16
2014/3/1,9,24,12
2014/3/2,10,24,14
2014/3/3,10,22,25
2014/3/4,12,17,24
2014/3/5,11,25,18
2014/3/6,13,22,20
2014/3/7,14,24,13
2014/3/8,17,24,12
2014/3/10,18,26,9
2014/3/11,12,18,24
2014/3/13,15,24,13
2014/3/20,8,22,11
2014/3/21,10,13,27
2014/3/24,10, ,26
2014/3/26,9, ,19
2014/3/28,8,26,12
2014/3/29,11,28,7
2017/10/7, ,11,7
2017/9/8, ,6,8
2017/1/1, ,19,7
2016/8/8, ,19,6
2015/11/7, ,22,11
2016/1/2, ,72,19
2015/4/16, ,22,6
2015/4/19, ,11,7
2015/4/22, ,31,9
2015/4/26, ,30,12
2015/5/5, ,9,3
2015/5/8, ,24,5
2015/5/16, ,28,3
2015/5/23, ,26,4
2015/5/31, ,30,4
2015/6/17, ,16,11
2015/1/4, ,19,30
2015/1/7, ,9,15
2015/1/11, ,2,14
2015/1/17, ,12,7
2014/10/5, ,23,10
2014/10/12, ,31,10
2014/10/19, ,16,4
2014/10/23, ,15,1
2014/10/26, ,15,7
2014/11/5, ,11,12
2014/11/9, ,18,3
2014/11/16, ,25,2
2014/11/23, ,8,29
2014/11/30, ,13,19
2014/12/7, ,19,9
2014/12/11, ,18,14
2014/12/14, ,16,22
2014/12/20, ,36,9
2014/12/22, ,36,11
2014/12/24, ,15,30
2014/7/1, ,10,15
2014/7/9, ,20,10
2014/7/10, ,18,10
2014/7/17, ,23,17
2014/7/18, ,19,16
2014/4/1, ,17,9
2014/4/8, ,20,12
2014/4/11, ,18,20
2014/4/26, ,20, 
2014/4/27, ,18,4
2014/4/28, ,19,21
2014/4/29, ,21,12
2014/5/5, ,20, 
2014/5/11, ,14, 
2014/5/13, ,11, 
2014/5/22, ,16,13
2014/5/25, ,15, 
2014/5/26, ,9,15
2014/5/27, ,18,15
2014/5/29, ,20, 
2014/6/1, ,18, 
2014/6/8, ,13, 
2014/6/10, ,10,9
2014/6/11, ,20,22
2014/6/12, ,16,17
2014/6/15, ,16, 
2014/6/16, ,24,7
2014/6/17, ,12,22
2014/6/22, ,16, 
2014/6/28, ,19, 
2014/6/30, ,12, 
2014/1/3, ,8,58
2014/1/7, ,11,36
2014/1/8, ,14,33
2014/1/9, ,11,38
2014/1/10, ,20,9
2014/1/11, ,28, 
2014/1/12, ,28,8
2014/1/13, ,23,10
2014/1/14, ,26, 
2014/1/15, ,29,12
2014/1/16, ,35,13
2014/1/17, ,29,17
2014/1/19, ,53,7
2014/1/26, ,24,31
2014/1/28, ,10,30
2014/1/29, ,12, 
2014/1/30, ,8,32
2014/1/31, ,11,27
2014/2/2, ,28,16
2014/2/4, ,12,35
2014/2/5, ,37,13
2014/2/6, ,24,23
2014/2/7, ,19,18
2014/2/9, ,25,5
2014/2/11, ,19,19
2014/2/12, ,14,15
2014/2/13, ,14,19
2014/2/14, ,16,18
2014/2/16, ,32,7
2014/2/17, ,28,13
2014/2/18, ,24,18
2014/2/20, ,24,8
2014/2/23, ,18,19
2014/2/24, ,22,17
2014/2/25, ,12,26
2014/2/26, ,24,14
2014/3/9, ,28,4
2014/3/14, ,20,21
2014/3/15, ,20,11
2014/3/17, ,12,20
2014/3/18, ,13,12
2014/3/19, ,16,11
2014/3/30, ,17,1
2014/3/31, ,16,8
2015/1/19, , ,39
2015/1/25, , ,100
2015/1/30, , ,101
2015/2/2, , ,75
2015/2/4, , ,26
2015/2/8, , ,24
2015/2/10, , ,104
2014/4/14, , ,13
2014/4/25, , ,16
2014/5/28, , ,11
2014/6/13, , ,23
2014/3/12, , ,16
2014/3/23, , ,12
2014/3/25, , ,14
2015/2/16, , , 
2014/7/6, , , 
2014/7/20, , , 
2014/7/27, , , 
2014/8/4, , , 
2014/8/12, , , 
2014/8/16, , , 
2014/8/18, , , 
2014/8/22, , , 
2014/8/24, , , 
2014/9/1, , , 
2014/9/14, , , 
2014/9/28, , , 
2015/2/14, , , 
2015/2/21, , , 
2015/2/26, , , 
2015/2/28, , , 
2015/3/2, , , 
2015/3/4, , , 
2014/5/18, , , 
