STATION,NAME,DATE,rain,temp
TH000048459,"CHON BURI, TH",2016/7/23,21.8,28.9
TH000048459,"CHON BURI, TH",2016/7/24,0,29.4
TH000048459,"CHON BURI, TH",2016/7/25,0,29.4
TH000048459,"CHON BURI, TH",2016/7/26,,30.1
TH000048459,"CHON BURI, TH",2016/7/27,10.7,28.4
TH000048459,"CHON BURI, TH",2016/7/28,0.3,29.6
TH000048459,"CHON BURI, TH",2016/7/29,7.6,29.7
TH000048459,"CHON BURI, TH",2016/7/30,9.7,28.9
TH000048459,"CHON BURI, TH",2016/7/31,0.3,30.4
TH000048459,"CHON BURI, TH",2016/8/1,0,31
TH000048459,"CHON BURI, TH",2016/8/2,,30.7
TH000048459,"CHON BURI, TH",2016/8/3,,30.1
TH000048459,"CHON BURI, TH",2016/8/4,0,30.3
TH000048459,"CHON BURI, TH",2016/8/5,1.5,28.1
TH000048459,"CHON BURI, TH",2016/8/6,19.3,28.2
TH000048459,"CHON BURI, TH",2016/8/7,82,28.4
TH000048459,"CHON BURI, TH",2016/8/8,,29.8
TH000048459,"CHON BURI, TH",2016/8/9,0.8,28.9
TH000048459,"CHON BURI, TH",2016/8/10,1.5,29.6
TH000048459,"CHON BURI, TH",2016/8/11,0.5,29.2
TH000048459,"CHON BURI, TH",2016/8/12,0,29.7
TH000048459,"CHON BURI, TH",2016/8/13,,29.9
TH000048459,"CHON BURI, TH",2016/8/14,,29.9
TH000048459,"CHON BURI, TH",2016/8/15,14,28.7
TH000048459,"CHON BURI, TH",2016/8/16,5.1,29.6
TH000048459,"CHON BURI, TH",2016/8/17,,30.9
TH000048459,"CHON BURI, TH",2016/8/18,,29.8
TH000048459,"CHON BURI, TH",2016/8/19,,30.3
TH000048459,"CHON BURI, TH",2016/8/20,,30.4
TH000048459,"CHON BURI, TH",2016/8/21,,30.1
TH000048459,"CHON BURI, TH",2016/8/22,,31.6
TH000048459,"CHON BURI, TH",2016/8/23,36.6,29.6
TH000048459,"CHON BURI, TH",2016/8/24,12.7,28.8
TH000048459,"CHON BURI, TH",2016/8/25,8.9,29
TH000048459,"CHON BURI, TH",2016/8/26,7.9,30.4
TH000048459,"CHON BURI, TH",2016/8/27,0,29.8
TH000048459,"CHON BURI, TH",2016/8/28,39.6,29.1
TH000048459,"CHON BURI, TH",2016/8/29,3,28.9
TH000048459,"CHON BURI, TH",2016/8/30,0.3,29.7
TH000048459,"CHON BURI, TH",2016/8/31,10.9,29.3
TH000048459,"CHON BURI, TH",2016/9/1,0.3,29.1
TH000048459,"CHON BURI, TH",2016/9/2,0,29
TH000048459,"CHON BURI, TH",2016/9/3,12.2,30.1
TH000048459,"CHON BURI, TH",2016/9/4,10.9,29.3
TH000048459,"CHON BURI, TH",2016/9/5,,30
TH000048459,"CHON BURI, TH",2016/9/6,,29.4
TH000048459,"CHON BURI, TH",2016/9/7,3,28.8
TH000048459,"CHON BURI, TH",2016/9/8,,28.7
TH000048459,"CHON BURI, TH",2016/9/9,,30.1
TH000048459,"CHON BURI, TH",2016/9/10,,30.1
TH000048459,"CHON BURI, TH",2016/9/11,75.2,29
TH000048459,"CHON BURI, TH",2016/9/12,32.3,27.9
TH000048459,"CHON BURI, TH",2016/9/13,10.9,26.9
TH000048459,"CHON BURI, TH",2016/9/14,,28.9
TH000048459,"CHON BURI, TH",2016/9/15,,29.4
TH000048459,"CHON BURI, TH",2016/9/16,2,29.4
TH000048459,"CHON BURI, TH",2016/9/17,,29.6
TH000048459,"CHON BURI, TH",2016/9/18,15.5,28.6
TH000048459,"CHON BURI, TH",2016/9/19,9.4,27.8
TH000048459,"CHON BURI, TH",2016/9/20,2.3,26.8
TH000048459,"CHON BURI, TH",2016/9/21,34.8,27.2
TH000048459,"CHON BURI, TH",2016/9/22,34.5,28.1
TH000048459,"CHON BURI, TH",2016/9/23,27.9,27.4
TH000048459,"CHON BURI, TH",2016/9/24,0,28.2
TH000048459,"CHON BURI, TH",2016/9/25,5.8,28.9
TH000048459,"CHON BURI, TH",2016/9/26,22.6,28.2
TH000048459,"CHON BURI, TH",2016/9/27,57.9,27.8
TH000048459,"CHON BURI, TH",2016/9/28,,29
TH000048459,"CHON BURI, TH",2016/9/29,,29.6
TH000048459,"CHON BURI, TH",2016/9/30,,29.2
TH000048459,"CHON BURI, TH",2016/10/1,,29.8
TH000048459,"CHON BURI, TH",2016/10/2,0,28.4
TH000048459,"CHON BURI, TH",2016/10/3,7.9,27.9
TH000048459,"CHON BURI, TH",2016/10/4,0,28.2
TH000048459,"CHON BURI, TH",2016/10/5,0,28.2
TH000048459,"CHON BURI, TH",2016/10/6,46.5,27.9
TH000048459,"CHON BURI, TH",2016/10/7,23.9,29
TH000048459,"CHON BURI, TH",2016/10/8,1.8,27.7
TH000048459,"CHON BURI, TH",2016/10/9,2.3,27.8
TH000048459,"CHON BURI, TH",2016/10/10,0.3,29.1
TH000048459,"CHON BURI, TH",2016/10/11,0.3,29.7
TH000048459,"CHON BURI, TH",2016/10/12,33.3,28.6
TH000048459,"CHON BURI, TH",2016/10/13,,30.4
TH000048459,"CHON BURI, TH",2016/10/14,,30.8
TH000048459,"CHON BURI, TH",2016/10/15,,30.1
TH000048459,"CHON BURI, TH",2016/10/16,41.4,28
TH000048459,"CHON BURI, TH",2016/10/17,33,28.7
TH000048459,"CHON BURI, TH",2016/10/18,0,29.5
TH000048459,"CHON BURI, TH",2016/10/19,,29.8
TH000048459,"CHON BURI, TH",2016/10/20,,29.5
TH000048459,"CHON BURI, TH",2016/10/21,1.3,29.7
TH000048459,"CHON BURI, TH",2016/10/22,,29.2
TH000048459,"CHON BURI, TH",2016/10/23,,29.6
TH000048459,"CHON BURI, TH",2016/10/24,,28.8
TH000048459,"CHON BURI, TH",2016/10/25,13.2,28.1
TH000048459,"CHON BURI, TH",2016/10/26,11.7,27.6
TH000048459,"CHON BURI, TH",2016/10/27,27.7,27.3
TH000048459,"CHON BURI, TH",2016/10/28,13.7,28.1
TH000048459,"CHON BURI, TH",2016/10/29,29.7,27
TH000048459,"CHON BURI, TH",2016/10/30,0,26.8
TH000048459,"CHON BURI, TH",2016/10/31,5.8,28.9
TH000048459,"CHON BURI, TH",2016/11/1,1,28.9
TH000048459,"CHON BURI, TH",2016/11/2,17,28.2
TH000048459,"CHON BURI, TH",2016/11/3,13,27.7
TH000048459,"CHON BURI, TH",2016/11/4,0,28.1
TH000048459,"CHON BURI, TH",2016/11/5,,29.1
TH000048459,"CHON BURI, TH",2016/11/6,0.5,29.6
TH000048459,"CHON BURI, TH",2016/11/7,,29.1
TH000048459,"CHON BURI, TH",2016/11/8,10.2,28.2
TH000048459,"CHON BURI, TH",2016/11/9,23.1,28.2
TH000048459,"CHON BURI, TH",2016/11/10,1.8,28.9
TH000048459,"CHON BURI, TH",2016/11/11,0,28.6
TH000048459,"CHON BURI, TH",2016/11/12,,29.8
TH000048459,"CHON BURI, TH",2016/11/13,,28.9
TH000048459,"CHON BURI, TH",2016/11/14,,31.3
TH000048459,"CHON BURI, TH",2016/11/15,,30.7
TH000048459,"CHON BURI, TH",2016/11/16,,30.3
TH000048459,"CHON BURI, TH",2016/11/17,,29.1
TH000048459,"CHON BURI, TH",2016/11/18,,29.7
TH000048459,"CHON BURI, TH",2016/11/19,0.5,29
TH000048459,"CHON BURI, TH",2016/11/20,18.8,29.9
TH000048459,"CHON BURI, TH",2016/11/21,1.5,29.9
TH000048459,"CHON BURI, TH",2016/11/22,,29.9
TH000048459,"CHON BURI, TH",2016/11/23,22.1,29.5
TH000048459,"CHON BURI, TH",2016/11/24,21.8,28.8
TH000048459,"CHON BURI, TH",2016/11/25,0,29.6
TH000048459,"CHON BURI, TH",2016/11/26,,30.1
TH000048459,"CHON BURI, TH",2016/11/27,,28.3
TH000048459,"CHON BURI, TH",2016/11/28,,27.7
TH000048459,"CHON BURI, TH",2016/11/29,,27.8
TH000048459,"CHON BURI, TH",2016/11/30,,27.6
TH000048459,"CHON BURI, TH",2016/12/1,,27.2
TH000048459,"CHON BURI, TH",2016/12/2,0,26.7
TH000048459,"CHON BURI, TH",2016/12/3,0,27.8
TH000048459,"CHON BURI, TH",2016/12/4,,27.8
TH000048459,"CHON BURI, TH",2016/12/5,,27.6
TH000048459,"CHON BURI, TH",2016/12/6,,26.6
TH000048459,"CHON BURI, TH",2016/12/7,,26.4
TH000048459,"CHON BURI, TH",2016/12/8,,27.4
TH000048459,"CHON BURI, TH",2016/12/9,,27.6
TH000048459,"CHON BURI, TH",2016/12/10,,27.2
TH000048459,"CHON BURI, TH",2016/12/11,,27.4
TH000048459,"CHON BURI, TH",2016/12/12,,27.2
TH000048459,"CHON BURI, TH",2016/12/13,,28.1
TH000048459,"CHON BURI, TH",2016/12/14,,28.3
TH000048459,"CHON BURI, TH",2016/12/15,,28
TH000048459,"CHON BURI, TH",2016/12/16,,24.8
TH000048459,"CHON BURI, TH",2016/12/17,,25.3
TH000048459,"CHON BURI, TH",2016/12/18,,26.8
TH000048459,"CHON BURI, TH",2016/12/19,,28.6
TH000048459,"CHON BURI, TH",2016/12/20,,29.4
TH000048459,"CHON BURI, TH",2016/12/21,,30.3
TH000048459,"CHON BURI, TH",2016/12/22,,29.4
TH000048459,"CHON BURI, TH",2016/12/23,,28.9
TH000048459,"CHON BURI, TH",2016/12/24,,29
TH000048459,"CHON BURI, TH",2016/12/25,,29.8
TH000048459,"CHON BURI, TH",2016/12/26,,30.7
TH000048459,"CHON BURI, TH",2016/12/27,,28.1
TH000048459,"CHON BURI, TH",2016/12/28,,24.7
TH000048459,"CHON BURI, TH",2016/12/29,,25.4
TH000048459,"CHON BURI, TH",2016/12/30,,25.8
TH000048459,"CHON BURI, TH",2016/12/31,,26.3
TH000048459,"CHON BURI, TH",2017/1/1,,27.1
TH000048459,"CHON BURI, TH",2017/1/2,,28
TH000048459,"CHON BURI, TH",2017/1/3,,27.7
TH000048459,"CHON BURI, TH",2017/1/4,,27.5
TH000048459,"CHON BURI, TH",2017/1/5,,28.3
TH000048459,"CHON BURI, TH",2017/1/6,0.5,27.2
TH000048459,"CHON BURI, TH",2017/1/7,0,28.6
TH000048459,"CHON BURI, TH",2017/1/8,0.8,25.9
TH000048459,"CHON BURI, TH",2017/1/9,32,25.6
TH000048459,"CHON BURI, TH",2017/1/10,24.1,26.1
TH000048459,"CHON BURI, TH",2017/1/11,0.3,27.3
TH000048459,"CHON BURI, TH",2017/1/12,0,27.4
TH000048459,"CHON BURI, TH",2017/1/13,0,28.1
TH000048459,"CHON BURI, TH",2017/1/14,,29.1
TH000048459,"CHON BURI, TH",2017/1/15,,29.8
TH000048459,"CHON BURI, TH",2017/1/16,1.5,29.3
TH000048459,"CHON BURI, TH",2017/1/17,,27.8
TH000048459,"CHON BURI, TH",2017/1/18,,29.2
TH000048459,"CHON BURI, TH",2017/1/19,,29.7
TH000048459,"CHON BURI, TH",2017/1/20,,29.3
TH000048459,"CHON BURI, TH",2017/1/21,,29.3
TH000048459,"CHON BURI, TH",2017/1/22,,27.9
TH000048459,"CHON BURI, TH",2017/1/23,,26.8
TH000048459,"CHON BURI, TH",2017/1/24,,26.8
TH000048459,"CHON BURI, TH",2017/1/25,,28.6
TH000048459,"CHON BURI, TH",2017/1/26,,28
TH000048459,"CHON BURI, TH",2017/1/27,,27.8
TH000048459,"CHON BURI, TH",2017/1/28,,27.1
TH000048459,"CHON BURI, TH",2017/1/29,,27.1
TH000048459,"CHON BURI, TH",2017/1/30,,27.4
TH000048459,"CHON BURI, TH",2017/1/31,,27.5
TH000048459,"CHON BURI, TH",2017/2/1,,28.6
TH000048459,"CHON BURI, TH",2017/2/2,,27.9
TH000048459,"CHON BURI, TH",2017/2/3,0.5,25.8
TH000048459,"CHON BURI, TH",2017/2/4,,28.9
TH000048459,"CHON BURI, TH",2017/2/5,,29.4
TH000048459,"CHON BURI, TH",2017/2/6,,29.1
TH000048459,"CHON BURI, TH",2017/2/7,,28.6
TH000048459,"CHON BURI, TH",2017/2/8,,28
TH000048459,"CHON BURI, TH",2017/2/9,,28.7
TH000048459,"CHON BURI, TH",2017/2/10,,28.8
TH000048459,"CHON BURI, TH",2017/2/11,,27.7
TH000048459,"CHON BURI, TH",2017/2/12,,25.4
TH000048459,"CHON BURI, TH",2017/2/13,,25.2
TH000048459,"CHON BURI, TH",2017/2/14,,25.6
TH000048459,"CHON BURI, TH",2017/2/15,,26.4
TH000048459,"CHON BURI, TH",2017/2/16,,27.2
TH000048459,"CHON BURI, TH",2017/2/17,,28.5
TH000048459,"CHON BURI, TH",2017/2/18,,28.6
TH000048459,"CHON BURI, TH",2017/2/19,,28.7
TH000048459,"CHON BURI, TH",2017/2/20,,28.8
TH000048459,"CHON BURI, TH",2017/2/21,,29.1
TH000048459,"CHON BURI, TH",2017/2/22,,29.2
TH000048459,"CHON BURI, TH",2017/2/23,,30.3
TH000048459,"CHON BURI, TH",2017/2/24,,29.1
TH000048459,"CHON BURI, TH",2017/2/25,,28.9
TH000048459,"CHON BURI, TH",2017/2/26,,29.6
TH000048459,"CHON BURI, TH",2017/2/27,,30.2
TH000048459,"CHON BURI, TH",2017/2/28,,30.3
TH000048459,"CHON BURI, TH",2017/3/1,,30.8
TH000048459,"CHON BURI, TH",2017/3/2,,29.3
TH000048459,"CHON BURI, TH",2017/3/3,,29.9
TH000048459,"CHON BURI, TH",2017/3/4,,29.6
TH000048459,"CHON BURI, TH",2017/3/5,,29.6
TH000048459,"CHON BURI, TH",2017/3/6,,29.7
TH000048459,"CHON BURI, TH",2017/3/7,,30.2
TH000048459,"CHON BURI, TH",2017/3/8,,29.8
TH000048459,"CHON BURI, TH",2017/3/9,,28.9
TH000048459,"CHON BURI, TH",2017/3/10,,29.3
TH000048459,"CHON BURI, TH",2017/3/11,,29.7
TH000048459,"CHON BURI, TH",2017/3/12,,29.9
TH000048459,"CHON BURI, TH",2017/3/13,,30.3
TH000048459,"CHON BURI, TH",2017/3/14,,30.4
TH000048459,"CHON BURI, TH",2017/3/15,,30.4
TH000048459,"CHON BURI, TH",2017/3/16,,30.2
TH000048459,"CHON BURI, TH",2017/3/17,7.4,29.2
TH000048459,"CHON BURI, TH",2017/3/18,17,30
TH000048459,"CHON BURI, TH",2017/3/19,0.3,30.2
TH000048459,"CHON BURI, TH",2017/3/20,17.8,29.9
TH000048459,"CHON BURI, TH",2017/3/21,1.5,30.2
TH000048459,"CHON BURI, TH",2017/3/22,0,30.8
TH000048459,"CHON BURI, TH",2017/3/23,,31.1
TH000048459,"CHON BURI, TH",2017/3/24,,29.7
TH000048459,"CHON BURI, TH",2017/3/25,,29.9
TH000048459,"CHON BURI, TH",2017/3/26,,29.3
TH000048459,"CHON BURI, TH",2017/3/27,7.1,26.7
TH000048459,"CHON BURI, TH",2017/3/28,6.1,29.6
TH000048459,"CHON BURI, TH",2017/3/29,3.6,28.1
TH000048459,"CHON BURI, TH",2017/3/30,,30.1
TH000048459,"CHON BURI, TH",2017/3/31,,29.6
TH000048459,"CHON BURI, TH",2017/4/1,,28.8
TH000048459,"CHON BURI, TH",2017/4/2,,29.1
TH000048459,"CHON BURI, TH",2017/4/3,,30.2
TH000048459,"CHON BURI, TH",2017/4/4,,28.8
TH000048459,"CHON BURI, TH",2017/4/5,,28.9
TH000048459,"CHON BURI, TH",2017/4/6,12.7,28.7
TH000048459,"CHON BURI, TH",2017/4/7,24.9,29.6
TH000048459,"CHON BURI, TH",2017/4/8,4.3,29.9
TH000048459,"CHON BURI, TH",2017/4/9,,30.7
TH000048459,"CHON BURI, TH",2017/4/10,,30.9
TH000048459,"CHON BURI, TH",2017/4/11,,31
TH000048459,"CHON BURI, TH",2017/4/12,,31
TH000048459,"CHON BURI, TH",2017/4/13,6.1,30.2
TH000048459,"CHON BURI, TH",2017/4/14,,30.7
TH000048459,"CHON BURI, TH",2017/4/15,,30.8
TH000048459,"CHON BURI, TH",2017/4/16,,30.3
TH000048459,"CHON BURI, TH",2017/4/17,,29.7
TH000048459,"CHON BURI, TH",2017/4/18,,31.1
TH000048459,"CHON BURI, TH",2017/4/19,,31.2
TH000048459,"CHON BURI, TH",2017/4/20,,31.8
TH000048459,"CHON BURI, TH",2017/4/21,,32.1
TH000048459,"CHON BURI, TH",2017/4/22,,31.4
TH000048459,"CHON BURI, TH",2017/4/23,,32.2
TH000048459,"CHON BURI, TH",2017/4/24,,32.2
TH000048459,"CHON BURI, TH",2017/4/25,,32.4
TH000048459,"CHON BURI, TH",2017/4/26,,31.6
TH000048459,"CHON BURI, TH",2017/4/27,1.3,31.8
TH000048459,"CHON BURI, TH",2017/4/28,10.2,29.8
TH000048459,"CHON BURI, TH",2017/4/29,9.9,30.1
TH000048459,"CHON BURI, TH",2017/4/30,0,31.3
TH000048459,"CHON BURI, TH",2017/5/1,,32.1
TH000048459,"CHON BURI, TH",2017/5/2,,31.9
TH000048459,"CHON BURI, TH",2017/5/3,,32.3
TH000048459,"CHON BURI, TH",2017/5/4,0.3,31.9
TH000048459,"CHON BURI, TH",2017/5/5,0,28.7
TH000048459,"CHON BURI, TH",2017/5/6,,30.7
TH000048459,"CHON BURI, TH",2017/5/7,,30.2
TH000048459,"CHON BURI, TH",2017/5/8,,30.8
TH000048459,"CHON BURI, TH",2017/5/9,,30.3
TH000048459,"CHON BURI, TH",2017/5/10,17,28.8
TH000048459,"CHON BURI, TH",2017/5/11,2.3,29.7
TH000048459,"CHON BURI, TH",2017/5/12,15.2,28.1
TH000048459,"CHON BURI, TH",2017/5/13,24.6,28.7
TH000048459,"CHON BURI, TH",2017/5/14,13,28.7
TH000048459,"CHON BURI, TH",2017/5/15,0,29.6
TH000048459,"CHON BURI, TH",2017/5/16,8.6,28.3
TH000048459,"CHON BURI, TH",2017/5/17,108.7,28
TH000048459,"CHON BURI, TH",2017/5/18,8.1,30.3
TH000048459,"CHON BURI, TH",2017/5/19,63.8,28.6
TH000048459,"CHON BURI, TH",2017/5/20,26.4,30.4
TH000048459,"CHON BURI, TH",2017/5/21,0.8,31.7
TH000048459,"CHON BURI, TH",2017/5/22,,31.7
TH000048459,"CHON BURI, TH",2017/5/23,0,30.3
TH000048459,"CHON BURI, TH",2017/5/24,0,29.2
TH000048459,"CHON BURI, TH",2017/5/25,37.6,28.9
TH000048459,"CHON BURI, TH",2017/5/26,14.7,27.8
TH000048459,"CHON BURI, TH",2017/5/27,1.3,27.8
TH000048459,"CHON BURI, TH",2017/5/28,3,28.8
TH000048459,"CHON BURI, TH",2017/5/29,26.2,29.1
TH000048459,"CHON BURI, TH",2017/5/30,4.6,28.3
TH000048459,"CHON BURI, TH",2017/5/31,1.3,29.8
TH000048459,"CHON BURI, TH",2017/6/1,0,30.3
TH000048459,"CHON BURI, TH",2017/6/2,,30.4
TH000048459,"CHON BURI, TH",2017/6/3,,29.5
TH000048459,"CHON BURI, TH",2017/6/4,20.6,29.4
TH000048459,"CHON BURI, TH",2017/6/5,0,29.4
TH000048459,"CHON BURI, TH",2017/6/6,1.5,29.7
TH000048459,"CHON BURI, TH",2017/6/7,65.8,28.7
TH000048459,"CHON BURI, TH",2017/6/8,5.3,28.7
TH000048459,"CHON BURI, TH",2017/6/9,1.3,29.9
TH000048459,"CHON BURI, TH",2017/6/10,3.6,29.3
TH000048459,"CHON BURI, TH",2017/6/11,3.3,29.8
TH000048459,"CHON BURI, TH",2017/6/12,0,30.2
TH000048459,"CHON BURI, TH",2017/6/13,,30.3
TH000048459,"CHON BURI, TH",2017/6/14,0,29.4
TH000048459,"CHON BURI, TH",2017/6/15,,30.2
TH000048459,"CHON BURI, TH",2017/6/16,,31.4
TH000048459,"CHON BURI, TH",2017/6/17,,31.4
TH000048459,"CHON BURI, TH",2017/6/18,,29.3
TH000048459,"CHON BURI, TH",2017/6/19,22.9,28.8
TH000048459,"CHON BURI, TH",2017/6/20,0,29.6
TH000048459,"CHON BURI, TH",2017/6/21,7.4,29
TH000048459,"CHON BURI, TH",2017/6/22,3.6,29.2
TH000048459,"CHON BURI, TH",2017/6/23,0,29.6
TH000048459,"CHON BURI, TH",2017/6/24,0,29
TH000048459,"CHON BURI, TH",2017/6/25,,29.4
TH000048459,"CHON BURI, TH",2017/6/26,,29.3
TH000048459,"CHON BURI, TH",2017/6/27,,29.8
TH000048459,"CHON BURI, TH",2017/6/28,1.8,29.7
TH000048459,"CHON BURI, TH",2017/6/29,0,29.3
TH000048459,"CHON BURI, TH",2017/6/30,8.6,28.6
TH000048459,"CHON BURI, TH",2017/7/1,2.3,29.1
TH000048459,"CHON BURI, TH",2017/7/2,0,28.9
TH000048459,"CHON BURI, TH",2017/7/3,3.8,28.3
TH000048459,"CHON BURI, TH",2017/7/4,10.2,27.7
TH000048459,"CHON BURI, TH",2017/7/5,1,29.3
TH000048459,"CHON BURI, TH",2017/7/6,3.6,28.7
TH000048459,"CHON BURI, TH",2017/7/7,6.6,27.7
TH000048459,"CHON BURI, TH",2017/7/8,,28.7
TH000048459,"CHON BURI, TH",2017/7/9,,29.1
TH000048459,"CHON BURI, TH",2017/7/10,1.3,28.9
TH000048459,"CHON BURI, TH",2017/7/11,52.3,28.5
TH000048459,"CHON BURI, TH",2017/7/12,51.1,27.4
TH000048459,"CHON BURI, TH",2017/7/13,1.3,29.2
TH000048459,"CHON BURI, TH",2017/7/14,0,28.3
TH000048459,"CHON BURI, TH",2017/7/15,0.5,29.2
TH000048459,"CHON BURI, TH",2017/7/16,1.3,29.3
TH000048459,"CHON BURI, TH",2017/7/17,13.2,28.6
TH000048459,"CHON BURI, TH",2017/7/18,3.8,28.5
TH000048459,"CHON BURI, TH",2017/7/19,126,26.6
TH000048459,"CHON BURI, TH",2017/7/20,12.4,27.9
TH000048459,"CHON BURI, TH",2017/7/21,1.3,28.6
TH000048459,"CHON BURI, TH",2017/7/22,0,28.9
TH000048459,"CHON BURI, TH",2017/7/23,1,29.2
TH000048459,"CHON BURI, TH",2017/7/24,8.4,28.5
TH000048459,"CHON BURI, TH",2017/7/25,1.8,29.4
TH000048459,"CHON BURI, TH",2017/7/26,1.8,28.2
TH000048459,"CHON BURI, TH",2017/7/27,1.3,28.9
TH000048459,"CHON BURI, TH",2017/7/28,0,28.1
TH000048459,"CHON BURI, TH",2017/7/29,,29.3
TH000048459,"CHON BURI, TH",2017/7/30,,30.5
TH000048459,"CHON BURI, TH",2017/7/31,,30.3
TH000048459,"CHON BURI, TH",2017/8/1,,30.3
TH000048459,"CHON BURI, TH",2017/8/2,,30.1
TH000048459,"CHON BURI, TH",2017/8/3,,29.3
TH000048459,"CHON BURI, TH",2017/8/4,1.5,29.7
TH000048459,"CHON BURI, TH",2017/8/5,,29.1
TH000048459,"CHON BURI, TH",2017/8/6,4.1,28.2
TH000048459,"CHON BURI, TH",2017/8/7,,28.9
TH000048459,"CHON BURI, TH",2017/8/8,,28.9
TH000048459,"CHON BURI, TH",2017/8/9,,30.1
TH000048459,"CHON BURI, TH",2017/8/10,,29.3
TH000048459,"CHON BURI, TH",2017/8/11,3.3,30
TH000048459,"CHON BURI, TH",2017/8/12,1.3,30.5
TH000048459,"CHON BURI, TH",2017/8/13,0,31.1
TH000048459,"CHON BURI, TH",2017/8/14,0.5,30.5
TH000048459,"CHON BURI, TH",2017/8/15,,29.9
TH000048459,"CHON BURI, TH",2017/8/16,,27.9
TH000048459,"CHON BURI, TH",2017/8/17,2.5,26.9
TH000048459,"CHON BURI, TH",2017/8/18,0.3,29
TH000048459,"CHON BURI, TH",2017/8/19,0,28.7
TH000048459,"CHON BURI, TH",2017/8/20,4.3,28.6
TH000048459,"CHON BURI, TH",2017/8/21,0,29.5
TH000048459,"CHON BURI, TH",2017/8/22,,29.9
TH000048459,"CHON BURI, TH",2017/8/23,6.1,28.7
TH000048459,"CHON BURI, TH",2017/8/24,,29
TH000048459,"CHON BURI, TH",2017/8/25,0,29.2
TH000048459,"CHON BURI, TH",2017/8/26,58.4,27.8
TH000048459,"CHON BURI, TH",2017/8/27,29.5,27.4
TH000048459,"CHON BURI, TH",2017/8/28,7.9,27.8
TH000048459,"CHON BURI, TH",2017/8/29,26.4,27.8
TH000048459,"CHON BURI, TH",2017/8/30,0,28.8
TH000048459,"CHON BURI, TH",2017/8/31,3.6,29.7
TH000048459,"CHON BURI, TH",2017/9/1,8.1,30.2
TH000048459,"CHON BURI, TH",2017/9/2,7.6,29.1
TH000048459,"CHON BURI, TH",2017/9/3,0,30.1
TH000048459,"CHON BURI, TH",2017/9/4,,30.6
TH000048459,"CHON BURI, TH",2017/9/5,,29.1
TH000048459,"CHON BURI, TH",2017/9/6,8.4,29.4
TH000048459,"CHON BURI, TH",2017/9/7,0,29.4
TH000048459,"CHON BURI, TH",2017/9/8,,30.2
TH000048459,"CHON BURI, TH",2017/9/9,,30.9
TH000048459,"CHON BURI, TH",2017/9/10,0,28.5
TH000048459,"CHON BURI, TH",2017/9/11,0.5,29.8
TH000048459,"CHON BURI, TH",2017/9/12,,30.3
TH000048459,"CHON BURI, TH",2017/9/13,,30
TH000048459,"CHON BURI, TH",2017/9/14,34.3,30.7
TH000048459,"CHON BURI, TH",2017/9/15,0.5,29.4
TH000048459,"CHON BURI, TH",2017/9/16,1,28.9
TH000048459,"CHON BURI, TH",2017/9/17,2.3,28.3
TH000048459,"CHON BURI, TH",2017/9/18,0,29.5
TH000048459,"CHON BURI, TH",2017/9/19,0,30.9
TH000048459,"CHON BURI, TH",2017/9/20,,28.4
TH000048459,"CHON BURI, TH",2017/9/21,,29.5
TH000048459,"CHON BURI, TH",2017/9/22,19.1,28
TH000048459,"CHON BURI, TH",2017/9/23,0.5,26.7
TH000048459,"CHON BURI, TH",2017/9/24,15.2,28.3
TH000048459,"CHON BURI, TH",2017/9/25,4.1,29.1
TH000048459,"CHON BURI, TH",2017/9/26,1,28.9
TH000048459,"CHON BURI, TH",2017/9/27,,30.2
TH000048459,"CHON BURI, TH",2017/9/28,33,29.1
TH000048459,"CHON BURI, TH",2017/9/29,7.9,28.9
TH000048459,"CHON BURI, TH",2017/9/30,,29.2
TH000048459,"CHON BURI, TH",2017/10/1,0.3,28.4
TH000048459,"CHON BURI, TH",2017/10/2,37.8,26.7
TH000048459,"CHON BURI, TH",2017/10/3,12.4,26.5
TH000048459,"CHON BURI, TH",2017/10/4,9.4,26.7
TH000048459,"CHON BURI, TH",2017/10/5,1,27.3
TH000048459,"CHON BURI, TH",2017/10/6,0,29
TH000048459,"CHON BURI, TH",2017/10/7,21.3,27.5
TH000048459,"CHON BURI, TH",2017/10/8,,29.2
TH000048459,"CHON BURI, TH",2017/10/9,,29.3
TH000048459,"CHON BURI, TH",2017/10/10,,29.8
TH000048459,"CHON BURI, TH",2017/10/11,0,29
TH000048459,"CHON BURI, TH",2017/10/12,0,29.7
TH000048459,"CHON BURI, TH",2017/10/13,18.3,27.7
TH000048459,"CHON BURI, TH",2017/10/14,27.7,27.5
TH000048459,"CHON BURI, TH",2017/10/15,0,28.9
TH000048459,"CHON BURI, TH",2017/10/16,0,29
TH000048459,"CHON BURI, TH",2017/10/17,,27.9
TH000048459,"CHON BURI, TH",2017/10/18,,27.2
TH000048459,"CHON BURI, TH",2017/10/19,,28.2
TH000048459,"CHON BURI, TH",2017/10/20,,30.3
TH000048459,"CHON BURI, TH",2017/10/21,,29.4
TH000048459,"CHON BURI, TH",2017/10/22,1,28.9
TH000048459,"CHON BURI, TH",2017/10/23,8.4,29.7
TH000048459,"CHON BURI, TH",2017/10/24,46.5,27.3
TH000048459,"CHON BURI, TH",2017/10/25,21.1,28.3
TH000048459,"CHON BURI, TH",2017/10/26,0,29.2
TH000048459,"CHON BURI, TH",2017/10/27,,30.4
TH000048459,"CHON BURI, TH",2017/10/28,,29.7
TH000048459,"CHON BURI, TH",2017/10/29,,29.6
