STATION,NAME,DATE,rain,temp
MXM00076680,"MEXICO CITY, MX",2014/3/17,0,18.6
MXM00076680,"MEXICO CITY, MX",2014/3/18,0,16.3
MXM00076680,"MEXICO CITY, MX",2014/3/19,0,19.3
MXM00076680,"MEXICO CITY, MX",2014/3/20,3.6,18.6
MXM00076680,"MEXICO CITY, MX",2014/3/21,3,19.9
MXM00076680,"MEXICO CITY, MX",2014/3/22,0,20.1
MXM00076680,"MEXICO CITY, MX",2014/3/23,0,21.3
MXM00076680,"MEXICO CITY, MX",2014/3/24,0,24.8
MXM00076680,"MEXICO CITY, MX",2014/3/25,0,20.8
MXM00076680,"MEXICO CITY, MX",2014/3/26,0,17.5
MXM00076680,"MEXICO CITY, MX",2014/3/27,0,18.9
MXM00076680,"MEXICO CITY, MX",2014/3/28,0,20.9
MXM00076680,"MEXICO CITY, MX",2014/3/29,0,19.2
MXM00076680,"MEXICO CITY, MX",2014/3/30,3,15.9
MXM00076680,"MEXICO CITY, MX",2014/3/31,8.9,16.7
MXM00076680,"MEXICO CITY, MX",2014/4/1,0,19.8
MXM00076680,"MEXICO CITY, MX",2014/4/2,9.9,18.5
MXM00076680,"MEXICO CITY, MX",2014/4/3,0,18.1
MXM00076680,"MEXICO CITY, MX",2014/4/4,0,21.8
MXM00076680,"MEXICO CITY, MX",2014/4/5,0,21.3
MXM00076680,"MEXICO CITY, MX",2014/4/6,0,20.2
MXM00076680,"MEXICO CITY, MX",2014/4/7,0,20
MXM00076680,"MEXICO CITY, MX",2014/4/8,0,19.2
MXM00076680,"MEXICO CITY, MX",2014/4/9,0,15.3
MXM00076680,"MEXICO CITY, MX",2014/4/10,0,18.1
MXM00076680,"MEXICO CITY, MX",2014/4/11,0,20.3
MXM00076680,"MEXICO CITY, MX",2014/4/12,0,20.7
MXM00076680,"MEXICO CITY, MX",2014/4/13,0,22.3
MXM00076680,"MEXICO CITY, MX",2014/4/14,0,23.9
MXM00076680,"MEXICO CITY, MX",2014/4/15,1,17.9
MXM00076680,"MEXICO CITY, MX",2014/4/16,10.4,14.2
MXM00076680,"MEXICO CITY, MX",2014/4/17,0,18.5
MXM00076680,"MEXICO CITY, MX",2014/4/18,0,18.6
MXM00076680,"MEXICO CITY, MX",2014/4/19,5.1,16.4
MXM00076680,"MEXICO CITY, MX",2014/4/20,0,20.2
MXM00076680,"MEXICO CITY, MX",2014/4/21,0,20.3
MXM00076680,"MEXICO CITY, MX",2014/4/22,1.5,18.4
MXM00076680,"MEXICO CITY, MX",2014/4/23,3,16.8
MXM00076680,"MEXICO CITY, MX",2014/4/24,0.3,16.3
MXM00076680,"MEXICO CITY, MX",2014/4/25,0,18.3
MXM00076680,"MEXICO CITY, MX",2014/4/26,0,18.3
MXM00076680,"MEXICO CITY, MX",2014/4/27,0,19.5
MXM00076680,"MEXICO CITY, MX",2014/4/28,0,20.7
MXM00076680,"MEXICO CITY, MX",2014/4/29,0,22.1
