STATION,NAME,DATE,rain,temp
DRM00078486,"SANTO DOMINGO, DR",2014/12/20,,25.4
DRM00078486,"SANTO DOMINGO, DR",2014/12/21,,25.7
DRM00078486,"SANTO DOMINGO, DR",2014/12/22,0,26.2
DRM00078486,"SANTO DOMINGO, DR",2014/12/23,0,25.8
DRM00078486,"SANTO DOMINGO, DR",2014/12/24,,28.3
DRM00078486,"SANTO DOMINGO, DR",2014/12/25,,25.6
DRM00078486,"SANTO DOMINGO, DR",2014/12/26,,26.6
DRM00078486,"SANTO DOMINGO, DR",2014/12/27,,25.6
DRM00078486,"SANTO DOMINGO, DR",2014/12/28,0,24.6
DRM00078486,"SANTO DOMINGO, DR",2014/12/29,0,25.1
