DATE,STATION,NAME,rain,temp,pm10,o3,no2,td
6/10/2016,TH000048455,"BANGKOK METROPOLIS, TH",7.6,30.3,23,16,10,8.45270936
6/11/2016,TH000048455,"BANGKOK METROPOLIS, TH",4.6,30.1,25,17,9,7.4
6/12/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.5,21,17,10,6
6/13/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.1,19,14,10,8.1
6/14/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.2,16,12,10,8.3
6/15/2016,TH000048455,"BANGKOK METROPOLIS, TH",14,29.6,16,7,14,8.45270936
6/16/2016,TH000048455,"BANGKOK METROPOLIS, TH",39.6,27.9,19,8,16,8.45270936
6/17/2016,TH000048455,"BANGKOK METROPOLIS, TH",42.9,27.3,19,18,20,8.45270936
6/18/2016,TH000048455,"BANGKOK METROPOLIS, TH",17.3,28,25,30,13,5.5
6/19/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,30.4,27,20,21,7.8
6/20/2016,TH000048455,"BANGKOK METROPOLIS, TH",69.1,28.3,30,25,21,8.45270936
6/21/2016,TH000048455,"BANGKOK METROPOLIS, TH",88.9,27.7,25,39,18,9.2
6/22/2016,TH000048455,"BANGKOK METROPOLIS, TH",6.6,29.4,19,15,18,9.5
6/23/2016,TH000048455,"BANGKOK METROPOLIS, TH",54.6,27.8,23,14,13,8.45270936
6/24/2016,TH000048455,"BANGKOK METROPOLIS, TH",4.3,29.2,18,18,9,7.1
6/25/2016,TH000048455,"BANGKOK METROPOLIS, TH",35.3,29.3,16,19,13,8.45270936
6/26/2016,TH000048455,"BANGKOK METROPOLIS, TH",18,28.8,18,15,20,8
6/27/2016,TH000048455,"BANGKOK METROPOLIS, TH",10.2,28.4,25,19,15,8.45270936
6/28/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,21,22,16,8.5
6/29/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,18,18,19,6.3
6/30/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,22,10,14,6.7
7/1/2016,TH000048455,"BANGKOK METROPOLIS, TH",6.9,29.2,23,12,16,8.45270936
7/2/2016,TH000048455,"BANGKOK METROPOLIS, TH",7.4,28.9,24,14,14,7.6
7/3/2016,TH000048455,"BANGKOK METROPOLIS, TH",3.3,30.3,34,14,14,5.3
7/4/2016,NA,NA,11.59554764,29.20184676,38,25,16,8.45270936
7/5/2016,NA,NA,11.59554764,29.20184676,38,17,18,8.45270936
7/6/2016,NA,NA,11.59554764,29.20184676,25,11,17,8.45270936
7/7/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.8,29.6,20,16,12,8.45270936
7/8/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.3,29.8,19,24,15,7.1
7/9/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,20,16,15,8.45270936
7/10/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,21,15,10,3.8
7/11/2016,NA,NA,11.59554764,29.20184676,32,20,17,8.45270936
7/12/2016,NA,NA,11.59554764,29.20184676,39,26,14,8.45270936
7/13/2016,NA,NA,11.59554764,29.20184676,35,11,16,8.45270936
7/14/2016,NA,NA,11.59554764,29.20184676,32,25,11,8.45270936
7/15/2016,NA,NA,11.59554764,29.20184676,34,24,9,8.45270936
7/16/2016,NA,NA,11.59554764,29.20184676,32,31,11,8.45270936
7/17/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,24,36,13,8.45270936
7/18/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31,24,32,13,8.45270936
7/19/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.7,18,29,11,8.3
7/20/2016,TH000048455,"BANGKOK METROPOLIS, TH",23.9,29,17,30,11,8.45270936
7/21/2016,TH000048455,"BANGKOK METROPOLIS, TH",26.4,29.5,15,22,10,9.6
7/22/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,30.8,18,25,13,6.9
7/23/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,18,28,11,7.7
7/24/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,21,19,14,8.45270936
7/25/2016,TH000048455,"BANGKOK METROPOLIS, TH",2.3,29.7,31,42,25,7.1
7/26/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,21,28,17,9.7
7/27/2016,TH000048455,"BANGKOK METROPOLIS, TH",23.6,28.7,18,17,17,8.45270936
7/28/2016,TH000048455,"BANGKOK METROPOLIS, TH",15,29.7,21,28,17,9.6
7/29/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,29.7,22,20,18,7.8
7/30/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,19,17,15,8.45270936
7/31/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,24,25,13,7.5
8/1/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.1,20,26,14,7.6
8/2/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,25,21,14,7.1
8/3/2016,TH000048455,"BANGKOK METROPOLIS, TH",26.4,29.6,26,23,16,8.45270936
8/4/2016,TH000048455,"BANGKOK METROPOLIS, TH",7.1,30.6,24,22,17,8.1
8/5/2016,TH000048455,"BANGKOK METROPOLIS, TH",19.6,28.7,35,21,20,8.45270936
8/6/2016,TH000048455,"BANGKOK METROPOLIS, TH",39.6,29.1,25,28,18,8.7
8/7/2016,TH000048455,"BANGKOK METROPOLIS, TH",32,27.9,16,3,19,6.8
8/8/2016,TH000048455,"BANGKOK METROPOLIS, TH",30.5,29.7,38.65825778,19.48403626,14.52718676,8.8
8/9/2016,TH000048455,"BANGKOK METROPOLIS, TH",16.8,29.1,25,20,14,8.45270936
8/10/2016,TH000048455,"BANGKOK METROPOLIS, TH",9.4,29.8,35,22,17,9.1
8/11/2016,TH000048455,"BANGKOK METROPOLIS, TH",32.5,28.7,37,16,13,8.45270936
8/12/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.5,30,24,17,12,7
8/13/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,29.7,25,16,13,6.1
8/14/2016,TH000048455,"BANGKOK METROPOLIS, TH",4.3,29.4,28,15,11,8.45270936
8/15/2016,TH000048455,"BANGKOK METROPOLIS, TH",6.9,28.9,29,12,15,5.7
8/16/2016,TH000048455,"BANGKOK METROPOLIS, TH",2.5,30.6,29,18,14,8.45270936
8/17/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,30.6,40,21,13,8.1
8/18/2016,TH000048455,"BANGKOK METROPOLIS, TH",9.9,29.4,45,17,19,8.45270936
8/19/2016,TH000048455,"BANGKOK METROPOLIS, TH",2.3,29.9,42,15,18,6.8
8/20/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.7,37,20,12,8.45270936
8/21/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.5,30.2,43,30,15,8.1
8/22/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.3,34,20,14,7.7
8/23/2016,TH000048455,"BANGKOK METROPOLIS, TH",31,29.9,34,22,16,8.45270936
8/24/2016,TH000048455,"BANGKOK METROPOLIS, TH",51.3,29.5,21,25,16,8.45270936
8/25/2016,TH000048455,"BANGKOK METROPOLIS, TH",49.3,28.9,25,29,19,9.8
8/26/2016,TH000048455,"BANGKOK METROPOLIS, TH",1.5,30,22,29,17,9
8/27/2016,TH000048455,"BANGKOK METROPOLIS, TH",3.6,30.1,19,21,11,8.45270936
8/28/2016,TH000048455,"BANGKOK METROPOLIS, TH",6.1,29.2,19,27,19,6.3
8/29/2016,TH000048455,"BANGKOK METROPOLIS, TH",4.8,28.8,23,14,12,8.45270936
8/30/2016,TH000048455,"BANGKOK METROPOLIS, TH",4.6,29.3,25,7,7,7.3
8/31/2016,TH000048455,"BANGKOK METROPOLIS, TH",5.6,28.7,32,8,6,7.5
9/1/2016,TH000048455,"BANGKOK METROPOLIS, TH",4.6,29.1,36,8,8,6.7
9/2/2016,TH000048455,"BANGKOK METROPOLIS, TH",3.6,29.3,29,9,8,8.45270936
9/3/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,17,17,7,7.3
9/4/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.3,16,13,7,5.6
9/5/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30,18,9,8,7.8
9/6/2016,TH000048455,"BANGKOK METROPOLIS, TH",38.4,29.8,17,14,7,8.45270936
9/7/2016,TH000048455,"BANGKOK METROPOLIS, TH",6.6,28.5,21,8,8,8.7
9/8/2016,TH000048455,"BANGKOK METROPOLIS, TH",14.7,28.6,27,13,9,8.45270936
9/9/2016,TH000048455,"BANGKOK METROPOLIS, TH",13.7,29.8,35,15,12,9.6
9/10/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,30,26,14,9,7.7
9/11/2016,TH000048455,"BANGKOK METROPOLIS, TH",5.6,29.2,27,9,8,8.45270936
9/12/2016,TH000048455,"BANGKOK METROPOLIS, TH",20.6,27.4,32,5,10,6.1
9/13/2016,TH000048455,"BANGKOK METROPOLIS, TH",36.6,27,32,8,11,8.45270936
9/14/2016,TH000048455,"BANGKOK METROPOLIS, TH",1.3,28.1,24,11,9,6
9/15/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.2,32,13,10,7.5
9/16/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,28,9,16,7.3
9/17/2016,TH000048455,"BANGKOK METROPOLIS, TH",7.1,29.7,18,13,10,8.45270936
9/18/2016,TH000048455,"BANGKOK METROPOLIS, TH",14,28.9,19,11,9,8.45270936
9/19/2016,TH000048455,"BANGKOK METROPOLIS, TH",39.1,28.6,25,14,15,10.3
9/20/2016,TH000048455,"BANGKOK METROPOLIS, TH",12.7,26.4,40,3,20,8.45270936
9/21/2016,TH000048455,"BANGKOK METROPOLIS, TH",91.7,26.6,29,7,15,8.45270936
9/22/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.5,27.8,35,13,15,9.5
9/23/2016,TH000048455,"BANGKOK METROPOLIS, TH",44.2,26.9,37,9,18,7.1
9/24/2016,TH000048455,"BANGKOK METROPOLIS, TH",1,28.1,38,18,15,6.6
9/25/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.5,28.7,20,19,10,8.45270936
9/26/2016,TH000048455,"BANGKOK METROPOLIS, TH",1,28.3,29,18,11,6.7
9/27/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.2,28.6,21,10,11,7.5
9/28/2016,TH000048455,"BANGKOK METROPOLIS, TH",2.5,29.2,22,18,9,8
9/29/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,29.8,22,16,9,8
9/30/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,21,15,11,7.2
10/1/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.8,22,8,11,6.6
10/2/2016,TH000048455,"BANGKOK METROPOLIS, TH",47.5,28.8,26,12,12,6
10/3/2016,TH000048455,"BANGKOK METROPOLIS, TH",5.1,27.7,27,12,13,9
10/4/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.8,28.6,31,8,19,8.5
10/5/2016,TH000048455,"BANGKOK METROPOLIS, TH",7.1,27.7,30,6,12,6.7
10/6/2016,TH000048455,"BANGKOK METROPOLIS, TH",3.8,27.6,24,9,9,8.45270936
10/7/2016,TH000048455,"BANGKOK METROPOLIS, TH",1,28.7,22,9,9,7.8
10/8/2016,TH000048455,"BANGKOK METROPOLIS, TH",14.7,28.2,23,10,12,8.45270936
10/9/2016,TH000048455,"BANGKOK METROPOLIS, TH",19.8,27.5,26,12,11,8.45270936
10/10/2016,TH000048455,"BANGKOK METROPOLIS, TH",1.5,29.5,39,13,16,9.4
10/11/2016,TH000048455,"BANGKOK METROPOLIS, TH",1.5,29.2,45,14,16,6.5
10/12/2016,TH000048455,"BANGKOK METROPOLIS, TH",6.9,28.4,55,21,18,6.3
10/13/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,29.8,50,21,14,6.9
10/14/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,30.5,45,19,15,6.1
10/15/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,30.3,32,4,14,5.9
10/16/2016,TH000048455,"BANGKOK METROPOLIS, TH",27.7,27,41,7,18,8.45270936
10/17/2016,TH000048455,"BANGKOK METROPOLIS, TH",19.1,28.4,66,22,20,5.8
10/18/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,29.1,44,14,15,6.5
10/19/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,27,12,12,8.5
10/20/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30,27,11,11,7.6
10/21/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,26,11,11,6.8
10/22/2016,TH000048455,"BANGKOK METROPOLIS, TH",12.4,29.2,27,16,9,8.45270936
10/23/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.8,29.4,40,20,8,9.2
10/24/2016,TH000048455,"BANGKOK METROPOLIS, TH",33.3,29.6,38,12,15,8.6
10/25/2016,TH000048455,"BANGKOK METROPOLIS, TH",7.1,28.6,36,8,11,7.2
10/26/2016,TH000048455,"BANGKOK METROPOLIS, TH",4.1,28,31,8,9,6.7
10/27/2016,TH000048455,"BANGKOK METROPOLIS, TH",5.3,27.8,41,14,12,7.1
10/28/2016,TH000048455,"BANGKOK METROPOLIS, TH",49.3,28.2,36,6,12,8.45270936
10/29/2016,TH000048455,"BANGKOK METROPOLIS, TH",16.3,27.9,27,10,7,8
10/30/2016,TH000048455,"BANGKOK METROPOLIS, TH",10.7,27.6,29,9,8,7.7
10/31/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.6,34,9,8,8
11/1/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,25,14,7,8.6
11/2/2016,TH000048455,"BANGKOK METROPOLIS, TH",15.5,28.4,37,11,16,8.45270936
11/3/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.3,27.4,51,21,21,5.3
11/4/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,28.3,68,25,19,7.9
11/5/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,75,21,20,8
11/6/2016,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.2,76,11,21,6.2
11/7/2016,TH000048455,"BANGKOK METROPOLIS, TH",9.4,27.4,35,10,12,8.45270936
11/8/2016,TH000048455,"BANGKOK METROPOLIS, TH",25.9,28,37,9,12,7
11/9/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,28.2,36,11,13,5.9
11/10/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,35,16,14,6.8
11/11/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,45,15,18,7.3
11/12/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,32,12,11,8.8
11/13/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,46,15,16,8.45270936
11/14/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.2,43,14,16,8.8
11/15/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,36,15,15,8.45270936
11/16/2016,TH000048455,"BANGKOK METROPOLIS, TH",4.3,30.4,46,15,16,8.6
11/17/2016,TH000048455,"BANGKOK METROPOLIS, TH",0,30.5,52,16,17,8.8
11/18/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.7,46,13,15,9.3
11/19/2016,TH000048455,"BANGKOK METROPOLIS, TH",29,29.1,49,18,14,8.45270936
11/20/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,64,15,19,10.8
11/21/2016,TH000048455,"BANGKOK METROPOLIS, TH",5.8,29.1,58,21,13,8.45270936
11/22/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,62,22,13,7.9
11/23/2016,TH000048455,"BANGKOK METROPOLIS, TH",1.3,29.3,35,11,14,8.45270936
11/24/2016,TH000048455,"BANGKOK METROPOLIS, TH",6.4,29.3,42,9,19,8.45270936
11/25/2016,TH000048455,"BANGKOK METROPOLIS, TH",23.6,27.8,36,15,13,8.1
11/26/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,22,15,9,7.3
11/27/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,26,12,10,8.45270936
11/28/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.8,41,17,14,8.45270936
11/29/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.2,51,21,19,8.9
11/30/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.1,43,20,16,7.1
12/1/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.7,47,20,15,10
12/2/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.2,47,19,16,9.1
12/3/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.6,44,16,15,7
12/4/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.6,42,15,14,8.2
12/5/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.4,41,12,13,6.9
12/6/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.4,63,16,16,8.45270936
12/7/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.2,68,11,28,6.5
12/8/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.9,66,23,23,8.45270936
12/9/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.8,69,20,20,9.6
12/10/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.9,78,21,21,8.7
12/11/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.7,72,17,17,8.2
12/12/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.8,69,13,24,7.6
12/13/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.6,66,11,20,9
12/14/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.9,33,10,11,7.8
12/15/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.6,34,9,15,4
12/16/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.2,47,21,20,8.45270936
12/17/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,25.9,57,23,21,8.45270936
12/18/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.3,61,23,23,10.8
12/19/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.4,60,18,23,12.2
12/20/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,63,15,30,8.45270936
12/21/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30,43,10,15,9.7
12/22/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30,40,11,12,6.8
12/23/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,49,14,19,6.8
12/24/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,60,22,26,7
12/25/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,57,18,21,7.8
12/26/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.5,41,15,13,8.5
12/27/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,39,18,11,8.45270936
12/28/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.2,60,17,18,8.45270936
12/29/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26,57,19,15,9.1
12/30/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.6,50,21,11,9
12/31/2016,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.2,38.65825778,19.48403626,14.52718676,6.5
1/1/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.4,30,18,9,7
1/2/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.3,36,12,12,7.5
1/3/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.1,40,11,12,7
1/4/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.8,58,13,15,8.4
1/5/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.8,52,9,13,6.7
1/6/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.1,55,12,15,7.4
1/7/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.4,52,3,14,5.5
1/8/2017,TH000048455,"BANGKOK METROPOLIS, TH",0,26.3,41,3,13,8.45270936
1/9/2017,TH000048455,"BANGKOK METROPOLIS, TH",17,25.7,49,3,18,4.1
1/10/2017,TH000048455,"BANGKOK METROPOLIS, TH",26.2,25.8,29,7,11,7.5
1/11/2017,TH000048455,"BANGKOK METROPOLIS, TH",1.3,27.1,27,6,9,6.6
1/12/2017,TH000048455,"BANGKOK METROPOLIS, TH",0,27.6,38,17,14,6.2
1/13/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.4,52,26,16,7
1/14/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29,62,28,14,8.8
1/15/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,47,25,13,8.45270936
1/16/2017,TH000048455,"BANGKOK METROPOLIS, TH",0.5,28.8,40,13,15,8.45270936
1/17/2017,TH000048455,"BANGKOK METROPOLIS, TH",0.3,28.3,48,14,16,4.8
1/18/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,53,22,18,9.6
1/19/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,49,17,13,8.45270936
1/20/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,47,20,9,9.2
1/21/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,40,19,8,8.2
1/22/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.3,46,23,9,7.5
1/23/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.4,57,26,15,8.45270936
1/24/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.4,63,26,19,8.45270936
1/25/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.4,46,19,15,8.45270936
1/26/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.2,48,22,14,6.9
1/27/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.7,53,28,13,8.5
1/28/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.2,64,32,21,9.1
1/29/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.8,62,24,19,10
1/30/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,59,19,20,9.1
1/31/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.2,59,22,19,9.6
2/1/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29,61,21,15,10.9
2/2/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.7,28,9,12,9.5
2/3/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.9,47,26,19,4.6
2/4/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,61,33,21,10.9
2/5/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,71,37,28,11.4
2/6/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.7,58,31,16,12.4
2/7/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,44,28,13,10.8
2/8/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.5,58,29,20,8.45270936
2/9/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,59,25,15,8.45270936
2/10/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,62,25,10,8.45270936
2/11/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.5,54,28,9,8.45270936
2/12/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.8,61,25,11,9.9
2/13/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.4,69,24,17,9.8
2/14/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.9,67,20,18,8.45270936
2/15/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.3,66,27,22,9.4
2/16/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.1,67,27,22,9.9
2/17/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,73,27,24,11.4
2/18/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,80,42,25,11
2/19/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,63,24,12,10.2
2/20/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,51,23,10,9.3
2/21/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,36,13,7,9.1
2/22/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,26,11,7,7.7
2/23/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,24,8,7,8.8
2/24/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,26,10,7,7.8
2/25/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,35,10,10,7.2
2/26/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,52,20,15,8.45270936
2/27/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,71,23,19,8
2/28/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,69,25,20,9.6
3/1/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,71,18,21,8.45270936
3/2/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,77,28,25,8.45270936
3/3/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,60,19,10,9.8
3/4/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,51,16,7,8.9
3/5/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,47,25,10,7.8
3/6/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,42,11,9,8.5
3/7/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,41,11,8,7.6
3/8/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,41,12,9,8.45270936
3/9/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,32,9,8,8.45270936
3/10/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,35,11,8,7.4
3/11/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,38,13,8,7.7
3/12/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,48,25,14,8.6
3/13/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.1,38,10,10,9.8
3/14/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,37,10,11,8.45270936
3/15/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.5,36,10,9,7.8
3/16/2017,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,36,10,11,8.45270936
