date,pm10,o3,no2,rain,temp
11/21/2017,23,23,19,13.8,25.8
11/22/2017,19,7,13,0,27.9
11/23/2017,11,13,10,6.2,26.5
11/24/2017,15,16,13,1,26.4
11/25/2017,14,14,12,0,28
11/26/2017,12,8,11,0,27.1
11/27/2017,12,26,9,3.4,26
11/28/2017,14,27,9,0.4,27.3
11/29/2017,11,31,7,14,27.2
11/30/2017,15,26,13,0,27.9
12/1/2017,16,30,13,0,28
12/2/2017,19,33,11,1,28.1
12/3/2017,19,23,15,0.6,28.3
12/4/2017,25,21,14,14,27
12/5/2017,22,30,20,3.2,27.7
12/6/2017,19,17,17,3.6,27.8
12/7/2017,14,18,10,32.4,26.4
12/8/2017,11,14,15,0,26.9
12/9/2017,27,31,14,0.6,26
12/10/2017,28,27,15,8.6,27.5
12/11/2017,23,20,21,9.2,27.1
12/12/2017,20,29,18,31.6,26
12/13/2017,20,35,19,69.8,26.1
12/14/2017,26,26,17,0.8,26.8
12/15/2017,22,18,16,19,26.8
12/16/2017,22,25,8,0,27.5
12/17/2017,25,26,14,0,27.6
12/18/2017,29,26,16,0.4,27.6
12/19/2017,23,28,16,0.4,26.3
12/20/2017,30,34,12,0,26.9
12/21/2017,29,30,16,0,27.6
12/22/2017,16,37,10,51.6,27.3
12/23/2017,14,23,8,4,27.4
12/24/2017,14,23,10,0,26.3
12/25/2017,14,24,14,23,26.6
12/26/2017,15,20,24,5.2,26.6
12/27/2017,16,18,19,15.4,26.2
12/28/2017,18,13,13,9,26.8
12/29/2017,19,10,13,0,27.7
12/30/2017,16,8,13,4.4,26.8
12/31/2017,10,19,13,63.4,25
1/1/2018,9,8,14,32.2,24.8
1/2/2018,15,13,18,0.8,25.5
1/3/2018,17,7,17,2,26.6
1/4/2018,18,10,11,0.2,26.1
1/5/2018,21,28,15,1,26
1/6/2018,20,19,14,0,26.8
1/7/2018,18,22,12,0,26.8
1/8/2018,20,16,17,45.8,26.4
1/9/2018,18,3,10,1.8,27.2
1/10/2018,14,6,8,29.8,24.5
1/11/2018,10,11,10,10.4,23.9
1/12/2018,10,12,13,9.8,23.1
1/13/2018,13,17,10,42.2,23
1/14/2018,13,15,15,6.8,23.4
1/15/2018,17,17,21,1.4,25.2
1/16/2018,23,15,19,0,26.2
1/17/2018,23,14,23,0,27.2
1/18/2018,22,17,21,0,27.2
1/19/2018,20,21,24,2.6,26.8
1/20/2018,18,23,17,22.8,26.4
1/21/2018,15,24,19,0.6,27.2
1/22/2018,19,11,17,5.6,27.5
1/23/2018,17,17,20,6.8,26.8
1/24/2018,17,13,12,1,26.7
1/25/2018,23,4,9,0.6,26.6
1/26/2018,26,11,7,0.6,26.4
1/27/2018,22,13,6,6.6,27.1
1/28/2018,21,21,7,12.2,26.3
1/29/2018,24,15,6,0,27.7
1/30/2018,28,10,8,40.8,26.9
1/31/2018,26,10,7,2.6,27.2
2/1/2018,28,5,13,0,28.1
2/2/2018,28,18,15,13,25.4
2/3/2018,41,25,9,0,27
2/4/2018,43,23,15,0.6,26.9
2/5/2018,46,21,20,0,27.1
2/6/2018,47,22,24,0,26.6
2/7/2018,43,24,19,0,26.1
2/8/2018,52,31,18,0,26.4
2/9/2018,51,27,20,0,26.3
2/10/2018,47,41,13,0,26.2
2/11/2018,49,33,15,0,26.8
2/12/2018,43,19,20,0,27.2
2/13/2018,36,17,15,0,27
2/14/2018,38,28,10,0,26.8
2/15/2018,36,39,15,0.2,27.3
2/16/2018,34,29,8,0,27.3
2/17/2018,34,30,10,0,27.6
2/18/2018,36,14,14,0,27.6
2/19/2018,31,16,13,0,27.5
2/20/2018,37,16,13,0,28
2/21/2018,39,18,13,0,28
2/22/2018,32,9,16,0,28.2
2/23/2018,26,8,13,0.8,28.1
2/24/2018,21,13,11,0.2,26.1
2/25/2018,33,12,14,0,27.4
2/26/2018,38,9,10,0,27.5
2/27/2018,24,8,6,0,27.6
2/28/2018,21,8,7,0,28.4
3/1/2018,19,8,10,0,28.1
3/2/2018,17,11,7,3.2,27.8
3/3/2018,18,12,12,0,28.6
3/4/2018,18,10,7,0,28.3
3/5/2018,23,12,10,0,28.6
3/6/2018,20,6,14,0,28.7
3/7/2018,19,7,14,5.8,26.4
3/8/2018,22,9,7,0.6,26.6
3/9/2018,23,10,4,0,28.4
3/10/2018,29,14,5,15.2,27.3
3/11/2018,30,13,5,0,28
3/12/2018,29,11,6,0,28
3/13/2018,25,12,10,0,28.2
3/14/2018,27,17,11,0,28.3
3/15/2018,23,15,9,0,28.5
3/16/2018,19,14,7,0,28.7
3/17/2018,17,13,7,0,28.9
3/18/2018,20,12,8,0,28.8
3/19/2018,19,12,18,0,28.9
3/20/2018,27,15,30,0,28.9
3/21/2018,26,12,14,0,28
3/22/2018,20,11,14,0,29
3/23/2018,20,15,13,0,28.8
3/24/2018,28,16,9,0,28.3
3/25/2018,20,15,15,7,26.7
3/26/2018,18,10,25,0,28.5
3/27/2018,21,23,31,10.2,25.4
3/28/2018,25,14,26,1.2,26.9
3/29/2018,25.33,18.309,14.141,0.2,26.7
3/30/2018,25.33,18.309,14.141,0.8,26.9
3/31/2018,43,26,14.141,0.4,27.9
4/1/2018,43,23,14.141,0.8,27.8
4/2/2018,37,27,14.141,0,28.5
4/3/2018,35,30,14.141,0,28.7
4/4/2018,32,24,14.141,0,28.6
4/5/2018,29,20,14.141,0,28.7
4/6/2018,29,19,14.141,3.8,28.1
4/7/2018,30,20,14.141,1.4,28.2
4/8/2018,26,21,14.141,0,28.9
4/9/2018,29,20,14.141,0,29.1
4/10/2018,25,19,14.141,0,28.7
4/11/2018,22,18,14.141,0,29.3
4/12/2018,20,12,14.141,0,29.7
4/13/2018,29,11,14.141,0,29.7
4/14/2018,43,16,14.141,0.4,28.4
4/15/2018,31,5,14.141,14,27.5
4/16/2018,37,12,14.141,1.6,26.6
4/17/2018,29,11,14.141,0.2,28.8
4/18/2018,30,8,14.141,0,29
4/19/2018,32,13,14.141,0.6,28.2
4/20/2018,32,13,14.141,0,28.5
4/21/2018,32,16,14.141,0.2,27.6
4/22/2018,31,15,14.141,0,28.3
4/23/2018,37,24,14.141,7.4,27.6
4/24/2018,40,23,14.141,0,28.7
4/25/2018,37,24,14.141,0,30.2
4/26/2018,36,16,14.141,14,28.4
4/27/2018,40,19,14.141,12,26.5
4/28/2018,37,16,14.141,0.2,27.7
4/29/2018,27,9,14.141,0,29.8
4/30/2018,32,9,14.141,4.6,29.1
5/1/2018,38,16,14.141,6.8,27.3
5/2/2018,45,20,14.141,0.6,28
5/3/2018,46,18,14.141,14.2,28.5
5/4/2018,36,16,14.141,0,29.3
5/5/2018,37,15,14.141,0,29.5
5/6/2018,41,19,14.141,0,29.8
5/7/2018,34,11,14.141,0,29.5
5/8/2018,31,14,14.141,0,30.1
5/9/2018,27,9,14.141,0,30.4
5/10/2018,29,10,14.141,0,29.4
5/11/2018,26,13,14.141,0,29.7
5/12/2018,27,11,14.141,0.2,30
5/13/2018,26,11,14.141,1.2,28.7
5/14/2018,28,13,14.141,0,28.9
5/15/2018,29,13,14.141,0.8,29.1
5/16/2018,44,14,14.141,5,28
5/17/2018,34,14,14.141,0,29.1
5/18/2018,37,23,14.141,1.2,28.5
5/19/2018,56,19,14.141,3,27.9
5/20/2018,50,26,14.141,0.2,27.4
5/21/2018,35,13,14.141,1,28.8
5/22/2018,39,15,14.141,0,28.9
5/23/2018,31,23,14.141,35.4,27.2
5/24/2018,30,17,14.141,0.8,28.3
5/25/2018,29,9,14.141,0,29.1
5/26/2018,32,16,14.141,10,27.8
5/27/2018,31,8,14.141,1.2,28.1
5/28/2018,29,15,14.141,47.4,27.4
5/29/2018,34,13,14.141,0.2,28.2
5/30/2018,35,8,14.141,0.2,27.9
5/31/2018,40,11,14.141,2.8,27.3
6/1/2018,40,35,14.141,24.2,27.9
6/2/2018,49,27,14.141,46.8,27.2
6/3/2018,34,18,14.141,0,29
6/4/2018,33,18,14.141,0.4,29.7
6/5/2018,38,17,14.141,0,29.5
6/6/2018,40,22,14.141,0,30.2
6/7/2018,42,14,14.141,0,30.3
6/8/2018,44,17,14.141,3.8,29.2
6/9/2018,45,14,14.141,0,29.3
6/10/2018,37,14,14.141,0,29.9
6/11/2018,38,11,14.141,0,30.2
6/12/2018,34,6,14.141,0,29.9
6/13/2018,33,7,14.141,1.4,28.5
6/14/2018,30,6,14.141,3.2,29.1
6/15/2018,30,14,14.141,6.8,27.1
6/16/2018,31,15,14.141,0,29.3
6/17/2018,29,6,14.141,0.4,29.6
6/18/2018,27,8,14.141,9.4,28.4
6/19/2018,32,3,14.141,0.6,27.9
6/20/2018,37,6,14.141,21.2,27.1
6/21/2018,50,6,14.141,0.6,27.7
6/22/2018,31,5,14.141,0,28.6
6/23/2018,31,12,14.141,0.6,27.4
6/24/2018,26,7,14.141,0,27.1
6/25/2018,27,5,14.141,15.2,26.8
6/26/2018,28,3,14.141,31.4,27
6/27/2018,25,8,14.141,10.6,26
6/28/2018,23,3,14.141,0,28.1
6/29/2018,22,8,14.141,6,26.3
6/30/2018,23,5,14.141,0,28.1
7/1/2018,24,9,14.141,1.8,27
7/2/2018,25,6,14.141,0,27.5
7/3/2018,28,12,14.141,31.4,27.3
7/4/2018,29,26,14.141,0,28.3
7/5/2018,34,26,14.141,0,28.9
7/6/2018,35,30,14.141,0,28.8
7/7/2018,30,27,14.141,32.4,28.4
7/8/2018,26,21,14.141,0,28.5
7/9/2018,24,17,14.141,0,28.8
7/10/2018,21,18,14.141,13.8,26.9
7/11/2018,26,23,14.141,0,28.2
7/12/2018,36,25,14.141,0,29.1
7/13/2018,43,24,14.141,0,29
7/14/2018,38,28,14.141,19.2,28.5
7/15/2018,35,27,14.141,25.6,27.3
7/16/2018,39,23,14.141,0,29
7/17/2018,39,26,14.141,0,29.1
7/18/2018,41,23,14.141,0,29.2
7/19/2018,39,24,14.141,8,28.2
7/20/2018,34,14,14.141,1,29
7/21/2018,27,20,14.141,0,28.6
7/22/2018,32,27,14.141,0,29.3
7/23/2018,36,23,14.141,0,29.7
7/24/2018,32,14,14.141,0,29.5
7/25/2018,26,21,14.141,5.2,27.7
7/26/2018,31,24,14.141,0,28.3
7/27/2018,38,31,14.141,0,29.2
7/28/2018,40,28,14.141,0,29.6
7/29/2018,34,16,14.141,0,29
7/30/2018,31,19,14.141,4.8,27.4
7/31/2018,29,8,14.141,0,27.8
8/1/2018,23,16,14.141,4.2,26.4
8/2/2018,26,23,14.141,0,28.1
8/3/2018,35,23,14.141,0,28.6
8/4/2018,34,22,14.141,27.2,28.1
8/5/2018,34,24,14.141,2.2,28.3
8/6/2018,42,23,14.141,0,28.8
8/7/2018,36,18,14.141,0,28.3
8/8/2018,33,21,14.141,6.8,26.6
8/9/2018,33,20,14.141,0,28.6
8/10/2018,37,29,14.141,0,29.2
8/11/2018,36,30,14.141,0,29.1
8/12/2018,39,25,14.141,0,29.4
8/13/2018,37,22,14.141,0,29.6
8/14/2018,39,25,14.141,0,29.8
8/15/2018,44,27,14.141,0,29.6
8/16/2018,40,20,14.141,0,29.4
8/17/2018,38,31,14.141,3,28.2
8/18/2018,47,32,14.141,0,29.1
8/19/2018,41,25,14.141,0.8,29.1
8/20/2018,37,22,14.141,0,29.4
8/21/2018,35,13,14.141,0,29.2
8/22/2018,32,17,14.141,31.6,27.2
8/23/2018,27,10,14.141,5,28.4
8/24/2018,27,16,14.141,34.6,26.9
8/25/2018,20,21,14.141,0,27.6
8/26/2018,30,20,14.141,0,29
8/27/2018,41,29,14.141,0,29.1
8/28/2018,35,20,14.141,0,28.6
8/29/2018,28,18,14.141,0,28.2
8/30/2018,25,13,14.141,6,28.2
8/31/2018,28,25,14.141,0.2,28
9/1/2018,38,8,14.141,0,28.1
9/2/2018,30,15,14.141,7.6,26.9
9/3/2018,25,5,14.141,2.6,27.7
9/4/2018,34,13,14.141,27.8,26
9/5/2018,34,21,14.141,0,27.5
9/6/2018,42,7,14.141,0,28.3
9/7/2018,37,14,14.141,6,26.7
9/8/2018,29,13,14.141,45,26.7
9/9/2018,28,14,14.141,15.4,27.4
9/10/2018,39,8,14.141,2.4,27.3
9/11/2018,27,12,14.141,1,26.5
9/12/2018,29,21,14.141,0,27.6
9/13/2018,37,26,14.141,0,29
9/14/2018,40,24,14.141,0,29
9/15/2018,41,27,14.141,0,28.7
9/16/2018,38,27,14.141,0,28.7
9/17/2018,36,16,14.141,0,28.9
9/18/2018,35,20,14.141,1.2,27.6
9/19/2018,32,22,14.141,0.2,27.3
9/20/2018,28,12,14.141,3.6,26.8
9/21/2018,24,21,14.141,26,26.5
9/22/2018,30,25,14.141,5.6,27.1
9/23/2018,33,28,14.141,0,28.7
9/24/2018,38,27,14.141,0,28.9
9/25/2018,35,20,14.141,0,29
9/26/2018,35,18,14.141,0,28.7
9/27/2018,35,20,14.141,0,29.4
9/28/2018,39,31,14.141,0,29.5
9/29/2018,37,29,14.141,0,29.3
9/30/2018,36,26,14.141,0,29.3
10/1/2018,37,27,14.141,0,29.5
10/2/2018,43,19,14.141,0,29.5
10/3/2018,40,24,14.141,0,29.7
10/4/2018,39,26,14.141,0,30.1
10/5/2018,39,18,14.141,0,29.9
10/6/2018,30,11,14.141,8.8,28.3
10/7/2018,27,14,14.141,11,27.3
10/8/2018,30,8,14.141,4.8,27.4
10/9/2018,34,17,14.141,45.4,26.8
10/10/2018,25,17,14.141,60.6,26.5
10/11/2018,20,11,14.141,1.2,27
10/12/2018,19,9,14.141,58.8,26.2
10/13/2018,26,8,14.141,2.4,26.6
10/14/2018,26,23,14.141,4.2,25.6
10/15/2018,38,17,14.141,0,28
10/16/2018,36,13,14.141,0,27.8
10/17/2018,30,15,14.141,8.2,27.4
10/18/2018,22,25,14.141,4.6,26.9
10/19/2018,26,26,14.141,4.8,28.2
10/20/2018,29,22,14.141,9.2,28.8
10/21/2018,39,23,14.141,0,29.1
10/22/2018,28,18,14.141,0,28.7
10/23/2018,30,18,14.141,0,27.9
10/24/2018,36,16,14.141,0.8,27.5
10/25/2018,47,36,14.141,0,27.4
10/26/2018,41,21,14.141,0,28.6
10/27/2018,28,24,14.141,3.6,27.6
10/28/2018,26,16,14.141,5.2,26.9
10/29/2018,28,12,14.141,0.4,27.9
10/30/2018,25,15,14.141,0.4,28.3
10/31/2018,24,17,14.141,0,27.6
11/1/2018,28,20,14.141,0.2,26.4
11/2/2018,27,9,14.141,7.8,26.8
11/3/2018,28,16,14.141,0.4,27.5
11/4/2018,26,16,14.141,3.4,27.8
11/5/2018,25,19,14.141,0.4,27.8
11/6/2018,19,28,14.141,3.8,27
11/7/2018,18,26,14.141,12,27.7
11/8/2018,32,7,14.141,5.4,27.5
11/9/2018,35,34,14.141,1.6,26.8
11/10/2018,28,18,14.141,0,27.6
11/11/2018,21,36,14.141,0.8,26.9
11/12/2018,19,17,14.141,12.4,27.5
11/13/2018,20,15,14.141,2.4,27.1
11/14/2018,27,7,14.141,2,27.7
11/15/2018,28,16,14.141,4.6,26.6
11/16/2018,28,15,14.141,0.8,27.6
11/17/2018,23,25,14.141,18.4,27.2
11/18/2018,21,20,14.141,7.4,26.5
11/19/2018,22,16,14.141,20.6,26.9
11/20/2018,19,22,14.141,4,27.7
11/21/2018,14,20,14.141,13.2,26.4
11/22/2018,17,15,14.141,2,26.9
11/23/2018,20,28,14.141,4,27.5
11/24/2018,25,24,14.141,0,28.2
11/25/2018,19,18,14.141,4.8,27.6
11/26/2018,26,13,14.141,14.4,27.5
11/27/2018,21,18,14.141,9.6,26.6
11/28/2018,23,11,14.141,0,28.2
11/29/2018,20,10,14.141,5.6,28
11/30/2018,19,15,14.141,7.6,27.3
12/1/2018,15,13,14.141,7,27
12/2/2018,14,10,14.141,0.4,27.5
12/3/2018,20,20,14.141,2.6,26.9
12/4/2018,20,14,14.141,0,27.8
12/5/2018,21,17,14.141,2.8,27.6
12/6/2018,22,17,14.141,4.6,27.1
12/7/2018,21,18,14.141,1,27.4
12/8/2018,23,19,14.141,0,28.1
12/9/2018,23,13,14.141,0,28.4
12/10/2018,21,11,14.141,0.2,27.4
12/11/2018,18,13,14.141,33.2,26.6
12/12/2018,19,10,14.141,0.2,27.3
12/13/2018,17,17,14.141,0,26.5
12/14/2018,22,21,14.141,0,26.9
12/15/2018,19,27,14.141,0,27.2
12/16/2018,18,25,14.141,43.8,26.3
12/17/2018,17,25,14.141,0,27.3
12/18/2018,22,25,14.141,0.2,27.9
12/19/2018,22,25,14.141,0.2,28
12/20/2018,17,15,14.141,15.6,27.4
12/21/2018,22,21,14.141,3.2,27.5
12/22/2018,31,41,14.141,0,28.1
12/23/2018,33,43,14.141,0.6,27.9
12/24/2018,29,34,14.141,0,28.1
12/25/2018,22,28,14.141,0.2,27.8
12/26/2018,18,28,14.141,0.2,28.6
12/27/2018,23,33,14.141,0,27.9
12/28/2018,25,31,14.141,0,29.2
12/29/2018,25,31,14.141,0,28.4
12/30/2018,25.33,18.309,14.141,17.4,28
12/31/2018,16,29,14.141,39.2,27.1
1/1/2019,19,41,14.141,0,28.2
1/2/2019,27,41,14.141,0,29.1
1/3/2019,24,36,14.141,0,29.6
1/4/2019,29,37,14.141,0,29.7
1/5/2019,29,23,14.141,0,28
1/6/2019,25,18,14.141,0,28.6
1/7/2019,25,14,14.141,0,28.9
1/8/2019,25,18,14.141,0.6,28.2
1/9/2019,24,18,14.141,0,28.5
1/10/2019,22,18,14.141,0,28.6
1/11/2019,22,20,14.141,5.8,27.9
1/12/2019,19,17,14.141,0,28.1
1/13/2019,21,16,14.141,0,28
1/14/2019,25,24,14.141,0,27.9
1/15/2019,21,22,14.141,0,28.3
1/16/2019,16,14,14.141,0,28.1
1/17/2019,14,11,14.141,16.2,26.9
1/18/2019,26,16,14.141,38.2,25.8
1/19/2019,25,18,14.141,0,27.2
1/20/2019,24,17,14.141,0,28.1
1/21/2019,23,18,14.141,1.4,27.8
1/22/2019,22,24,14.141,0,27.6
1/23/2019,34,26,14.141,0.2,28
1/24/2019,36,28,14.141,0,27.6
1/25/2019,31,26,14.141,0.4,27.2
1/26/2019,27,21,14.141,0,27.4
1/27/2019,21,17,14.141,0,27.9
1/28/2019,21,20,14.141,0.6,26.8
1/29/2019,23,20,14.141,0.2,27.8
1/30/2019,24,21,14.141,0,27.8
1/31/2019,25,18,14.141,0,27.6
2/1/2019,21,18,14.141,0,28.1
2/2/2019,20,18,14.141,0.2,28.2
2/3/2019,19,19,14.141,0,28.4
2/4/2019,20,20,14.141,0,28.7
2/5/2019,18,23,14.141,0,28.2
2/6/2019,20,23,14.141,0,27.7
2/7/2019,20,20,14.141,0,28.1
2/8/2019,18,22,14.141,0,28.7
2/9/2019,18,17,14.141,0,28.8
2/10/2019,19,29,14.141,0,28.5
2/11/2019,21,28,14.141,0,27.7
2/12/2019,22,19,14.141,0,28.3
2/13/2019,28,20,14.141,0,28.8
2/14/2019,27,19,14.141,0,28.5
2/15/2019,22,21,14.141,0,27.9
2/16/2019,24,24,14.141,0,28.2
2/17/2019,25,28,14.141,9.2,27.2
2/18/2019,22,23,14.141,8.6,26.8
2/19/2019,24,18,14.141,13.4,28
2/20/2019,25,19,14.141,0,28.2
2/21/2019,23,19,14.141,0,28.6
2/22/2019,29,25,14.141,0,28.6
2/23/2019,25,30,14.141,0,28.3
2/24/2019,27,24,14.141,0,28
2/25/2019,32,16,14.141,0,28.6
2/26/2019,27,19,14.141,0,28.7
2/27/2019,33,20,14.141,0.2,28
2/28/2019,37,23,14.141,0,28.3
3/1/2019,27,29,14.141,0,28.5
3/2/2019,29,33,14.141,0,28.4
3/3/2019,29,36,14.141,0,27.9
3/4/2019,31,40,14.141,0,28.1
3/5/2019,31,22,14.141,0,28.8
3/6/2019,25,29,14.141,0,28.5
3/7/2019,37,35,14.141,0,29.4
3/8/2019,37,31,14.141,0,29.3
3/9/2019,21,20,14.141,0,29.2
3/10/2019,22,20,14.141,0,29.2
3/11/2019,23,31,14.141,25.8,27.4
3/12/2019,20,26,14.141,1.2,28.2
3/13/2019,24,27,14.141,0,28.9
3/14/2019,26,25,14.141,0,28.9
3/15/2019,25,20,14.141,0,28.8
3/16/2019,25,31,14.141,0,28.7
3/17/2019,29,28,14.141,0,28.8
3/18/2019,33,26,14.141,0,28.7
3/19/2019,30,25,14.141,0,28.9
3/20/2019,26,33,14.141,0,29.3
3/21/2019,24,37,14.141,8.8,28
3/22/2019,35,36,14.141,0,28.7
3/23/2019,35,29,14.141,0,29.3
3/24/2019,34,18,14.141,0,29
3/25/2019,28,18,14.141,6.6,28.6
3/26/2019,30,22,14.141,0.8,29.6
3/27/2019,37,18,14.141,0,30
3/28/2019,28,24,14.141,29,27.9
3/29/2019,30,26,14.141,0,28.8
3/30/2019,35,32,14.141,0,27.6
3/31/2019,26,18,14.141,0,28.4
4/1/2019,25,27,14.141,26,27.2
4/2/2019,30,28,14.141,0,28.1
4/3/2019,21,22,14.141,31,26.7
4/4/2019,20,25,14.141,0,28.5
4/5/2019,23,27,14.141,0,28.9
4/6/2019,28,35,14.141,0,28.6
4/7/2019,22,25,14.141,0,28.8
4/8/2019,24,22,14.141,0,29
4/9/2019,26,22,14.141,0,29.3
4/10/2019,33,9,14.141,6,28.2
4/11/2019,31,18,14.141,31.2,27.4
4/12/2019,27,20,14.141,0,28.5
4/13/2019,16,16,14.141,0,29.2
4/14/2019,15,19,14.141,0,28.8
4/15/2019,16,21,14.141,0.2,29.1
4/16/2019,22,32,14.141,0,29.9
4/17/2019,26,23,14.141,0,30.1
4/18/2019,23,27,14.141,0,30
4/19/2019,25,11,14.141,0,29
4/20/2019,31,26,14.141,21.2,27.7
4/21/2019,22,17,14.141,0,29.7
4/22/2019,27,14,14.141,0,29.2
4/23/2019,25,18,14.141,0,28.7
4/24/2019,28,23,14.141,0,28.9
4/25/2019,33,6,14.141,0,29.2
4/26/2019,16,8,14.141,52.4,26.3
4/27/2019,20,33,14.141,6.2,27.6
4/28/2019,24,26,14.141,0.6,29.1
4/29/2019,25,16,14.141,0,29.5
4/30/2019,33,33,14.141,0,28.2
5/1/2019,35,28,14.141,0,29.4
5/2/2019,49,29,14.141,3.8,28.9
5/3/2019,38,13,14.141,0,29.4
5/4/2019,28,25,14.141,0.2,29.2
5/5/2019,15,23,14.141,3.2,29
5/6/2019,20,24,14.141,0,30.7
5/7/2019,21,9,14.141,0,30.3
5/8/2019,24,16,14.141,15.4,27.4
5/9/2019,24,22,14.141,0,30
5/10/2019,30,8,14.141,5.6,29.5
5/11/2019,32,30,14.141,11,28.7
5/12/2019,31,18,14.141,0,29.6
5/13/2019,31,19,14.141,0,29.4
5/14/2019,23,12,14.141,0.2,29.5
5/15/2019,22,15,14.141,0.8,29.5
5/16/2019,20,20,14.141,0,29.2
5/17/2019,20,18,14.141,17.2,28.3
5/18/2019,17,16,14.141,0,29.1
5/19/2019,19,19,14.141,0.2,28.2
5/20/2019,17,15,14.141,0,29
5/21/2019,25,11,14.141,6,28.4
5/22/2019,18,16,14.141,0,28.4
5/23/2019,15,20,14.141,0,29.6
5/24/2019,17,13,14.141,0,30.1
5/25/2019,13,17,14.141,0,29.5
5/26/2019,14,14,14.141,0,29.9
5/27/2019,13,13,14.141,0,29.7
5/28/2019,15,15,14.141,0,30.1
5/29/2019,18,7,14.141,0,29.9
5/30/2019,19,14,14.141,5,28.2
5/31/2019,18,18,14.141,0.4,29
6/1/2019,16,34,14.141,0,28.3
6/2/2019,18,15,14.141,13.6,28.6
6/3/2019,19,12,14.141,37.6,26.9
6/4/2019,20,13,14.141,0,28.3
6/5/2019,17,6,14.141,0,29.4
6/6/2019,15,5,14.141,4,27.1
6/7/2019,23,6,14.141,10.6,26.1
6/8/2019,19,10,14.141,0.6,27.4
6/9/2019,19,14,14.141,0.2,28.9
6/10/2019,20,12,14.141,0,30
6/11/2019,13,9,14.141,0,29.9
6/12/2019,14,7,14.141,18.2,27.2
6/13/2019,16,10,14.141,2.8,28.7
6/14/2019,16,12,14.141,5,28.9
6/15/2019,17,14,14.141,0,28.7
6/16/2019,12,11,14.141,0,29.3
6/17/2019,16,5,14.141,0,29.2
6/18/2019,18,5,14.141,9.8,27.1
6/19/2019,19,6,14.141,1.4,27.9
6/20/2019,19,13,14.141,4.4,28.6
6/21/2019,17,12,14.141,28,27.8
6/22/2019,15,19,14.141,18.6,26.8
6/23/2019,17,14,14.141,0,28.6
6/24/2019,25,20,14.141,0.6,28.9
6/25/2019,27,10,14.141,0,29.5
6/26/2019,27,17,14.141,0,28.3
6/27/2019,22,15,14.141,0,29.2
6/28/2019,27,16,14.141,0,29.6
6/29/2019,25,16,14.141,18.4,28.6
6/30/2019,23,18,14.141,0,28.8
7/1/2019,28,20,14.141,0,29.4
7/2/2019,32,16,14.141,0,29.7
7/3/2019,35,18,14.141,0.2,28.7
7/4/2019,25,14,14.141,0,29.3
7/5/2019,18,14,14.141,0,29.5
7/6/2019,18,13,14.141,0.2,29.3
7/7/2019,18,9,14.141,0,28.9
7/8/2019,17,11,14.141,1.2,28.2
7/9/2019,22,21,14.141,0.6,27.9
7/10/2019,23,19,14.141,0,29.4
7/11/2019,23,13,14.141,0,29.6
7/12/2019,20,16,14.141,0,29.2
7/13/2019,20,21,14.141,0,29.4
7/14/2019,25,20,14.141,0,29.7
7/15/2019,24,18,14.141,2,27.2
7/16/2019,29,24,14.141,0.6,28.7
7/17/2019,30,24,14.141,0,29.1
7/18/2019,27,18,14.141,0,29.3
7/19/2019,25,19,14.141,0,29.2
7/20/2019,25,17,14.141,0,29.4
7/21/2019,18,15,14.141,0,28.8
7/22/2019,18,7,14.141,0,28.4
7/23/2019,24,12,14.141,6.6,27.6
7/24/2019,24,19,14.141,0,28.9
7/25/2019,24,21,14.141,0,29.1
7/26/2019,25,20,14.141,0,29.1
7/27/2019,25,17,14.141,0,29.3
7/28/2019,22,20,14.141,0.8,29
7/29/2019,29,22,14.141,0,29.7
7/30/2019,34,22,14.141,0,29.4
7/31/2019,32,23,14.141,0,29.4
8/1/2019,32,22,14.141,0,29.4
8/2/2019,30,18,14.141,0,29.5
8/3/2019,29,18,14.141,0,29.3
8/4/2019,31,22,14.141,0,29.4
8/5/2019,41,23,14.141,0,29.3
8/6/2019,40,26,14.141,1.6,29.1
8/7/2019,41,28,14.141,2.4,28.7
8/8/2019,38,29,14.141,0,29.2
8/9/2019,37,24,14.141,0,29.2
8/10/2019,35,24,14.141,0,29.2
8/11/2019,33,24,14.141,0,29.6
8/12/2019,34,20,14.141,0,29.8
8/13/2019,32,19,14.141,0,29.5
8/14/2019,31,14,14.141,0,29.3
8/15/2019,32,23,14.141,0,29.5
8/16/2019,39,21,14.141,0,29.8
8/17/2019,38,24,14.141,0,29.5
8/18/2019,32,19,14.141,0,29.7
8/19/2019,33,24,14.141,0,29.5
8/20/2019,35,22,14.141,0,29.5
8/21/2019,32,16,14.141,0,29.4
8/22/2019,31,20,14.141,0,29.4
8/23/2019,36,24,14.141,0,29.6
8/24/2019,37,21,14.141,0,29.4
8/25/2019,44,21,14.141,3.8,28.5
8/26/2019,33,13,14.141,2.2,27.8
8/27/2019,30,12,14.141,1.2,27
8/28/2019,25,17,14.141,0.6,26.8
8/29/2019,29,17,14.141,0,28.9
8/30/2019,30,26,14.141,0,28.9
8/31/2019,35,25,14.141,0,29.1
9/1/2019,37,21,14.141,0,29.3
9/2/2019,38,19,14.141,0,29.7
9/3/2019,35,18,14.141,0,29.5
9/4/2019,34,28,14.141,0,29.3
9/5/2019,41,29,14.141,0,29.4
9/6/2019,42,32,14.141,0,29.3
9/7/2019,43,30,14.141,0,29.5
9/8/2019,49,29,14.141,0,29.4
9/9/2019,55,26,14.141,0,29.5
9/10/2019,50,23,14.141,0,29.3
9/11/2019,47,31,14.141,0,29.4
