DATE,STATION,NAME,rain,temp,pm10,o3,no2
10/5/2015,TH000048459,"CHON BURI, TH",1.8,27.7,22,17,10
10/6/2015,TH000048459,"CHON BURI, TH",0.8,27.8,25,20,8
10/7/2015,TH000048459,"CHON BURI, TH",0,28.6,20,33,13
10/8/2015,TH000048459,"CHON BURI, TH",0,29.8,29,17,15
10/9/2015,TH000048459,"CHON BURI, TH",46.7,26.9,28,15,10
10/10/2015,TH000048459,"CHON BURI, TH",16.5,27.9,25,22,10
10/11/2015,TH000048459,"CHON BURI, TH",1.5,28.2,23,29,9
10/12/2015,TH000048459,"CHON BURI, TH",0,27.3,22,33,15
10/13/2015,TH000048459,"CHON BURI, TH",0,27.8,29,47,14
10/14/2015,TH000048459,"CHON BURI, TH",0,28.9,33,43,14
10/15/2015,TH000048459,"CHON BURI, TH",8.320996441,29.3,34,39,13
10/16/2015,TH000048459,"CHON BURI, TH",8.320996441,30.1,35,45,12
10/17/2015,TH000048459,"CHON BURI, TH",15.5,30.2,34,56,12
10/18/2015,TH000048459,"CHON BURI, TH",0.8,29.9,34,47,18
10/19/2015,TH000048459,"CHON BURI, TH",0,28.7,43,42,17
10/20/2015,TH000048459,"CHON BURI, TH",0.3,29.1,40,37,13
10/21/2015,TH000048459,"CHON BURI, TH",8.320996441,29.9,25,33,21
10/22/2015,TH000048459,"CHON BURI, TH",8.320996441,27.9,46,35,22
10/23/2015,TH000048459,"CHON BURI, TH",8.320996441,30.4,55,32,16
10/24/2015,TH000048459,"CHON BURI, TH",8.320996441,30.1,47,51,14
10/25/2015,TH000048459,"CHON BURI, TH",8.320996441,29.9,44,32,11
10/26/2015,TH000048459,"CHON BURI, TH",8.320996441,29.9,43,24,14
10/27/2015,TH000048459,"CHON BURI, TH",0,28.5,37,67,15
10/28/2015,TH000048459,"CHON BURI, TH",5.1,29.1,36,80,17
10/29/2015,TH000048459,"CHON BURI, TH",8.320996441,29.9,42,24,18
10/30/2015,TH000048459,"CHON BURI, TH",8.320996441,30.9,42,26,16
10/31/2015,TH000048459,"CHON BURI, TH",8.320996441,30,40,32,12
11/1/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,32,27,14
11/2/2015,TH000048459,"CHON BURI, TH",8.320996441,28.2,31,38,16
11/3/2015,TH000048459,"CHON BURI, TH",0,28.1,34,43,17
11/4/2015,TH000048459,"CHON BURI, TH",0,29.7,35,34,18
11/5/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,40,17,17
11/6/2015,TH000048459,"CHON BURI, TH",0,29.8,39,19.47660691,8.663632423
11/7/2015,TH000048459,"CHON BURI, TH",0,28.4,29.97211155,22,11
11/8/2015,TH000048459,"CHON BURI, TH",1.8,28.6,25,20,14
11/9/2015,TH000048459,"CHON BURI, TH",0.3,28.9,27,28,13
11/10/2015,TH000048459,"CHON BURI, TH",0.8,29.3,30,34,14
11/11/2015,TH000048459,"CHON BURI, TH",8.320996441,29.3,31,26,15
11/12/2015,TH000048459,"CHON BURI, TH",6.6,30,33,46,22
11/13/2015,TH000048459,"CHON BURI, TH",8.320996441,29.4,50,55,18
11/14/2015,TH000048459,"CHON BURI, TH",0,29.6,44,39,15
11/15/2015,TH000048459,"CHON BURI, TH",0.8,28.8,32,38,13
11/16/2015,TH000048459,"CHON BURI, TH",2.5,29.7,35,39,14
11/17/2015,TH000048459,"CHON BURI, TH",8.320996441,30.3,29,35,15
11/18/2015,TH000048459,"CHON BURI, TH",8.320996441,31.2,32,25,17
11/19/2015,TH000048459,"CHON BURI, TH",8.320996441,30.1,40,23,17
11/20/2015,TH000048459,"CHON BURI, TH",8.320996441,29.2,43,37,16
11/21/2015,TH000048459,"CHON BURI, TH",8.320996441,30.1,32,33,13
11/22/2015,TH000048459,"CHON BURI, TH",8.320996441,29.8,32,36,13
11/23/2015,TH000048459,"CHON BURI, TH",0.3,29.9,34,42,18
11/24/2015,TH000048459,"CHON BURI, TH",8.320996441,30.7,42,31,15
11/25/2015,TH000048459,"CHON BURI, TH",6.6,30.1,41,31,14
11/26/2015,TH000048459,"CHON BURI, TH",8.320996441,29.7,31,35,12
11/27/2015,TH000048459,"CHON BURI, TH",8.320996441,28.4,28,42,15
11/28/2015,TH000048459,"CHON BURI, TH",8.320996441,27.9,37,45,14
11/29/2015,TH000048459,"CHON BURI, TH",8.320996441,29.9,39,53,15
11/30/2015,TH000048459,"CHON BURI, TH",8.320996441,30.3,41,55,15
12/1/2015,TH000048459,"CHON BURI, TH",8.320996441,31,41,37,16
12/2/2015,TH000048459,"CHON BURI, TH",13,29.9,29,53,16
12/3/2015,TH000048459,"CHON BURI, TH",31.8,28.7,38,37,22
12/4/2015,TH000048459,"CHON BURI, TH",8.320996441,29.1,47,38,20
12/5/2015,TH000048459,"CHON BURI, TH",6.1,27.3,39,37,13
12/6/2015,TH000048459,"CHON BURI, TH",1.5,27.9,35,38,14
12/7/2015,TH000048459,"CHON BURI, TH",0,27.4,33,53,17
12/8/2015,TH000048459,"CHON BURI, TH",8.320996441,27.9,37,86,25
12/9/2015,TH000048459,"CHON BURI, TH",8.320996441,28.6,51,112,28
12/10/2015,TH000048459,"CHON BURI, TH",8.320996441,29.2,58,84,21
12/11/2015,TH000048459,"CHON BURI, TH",8.320996441,29.4,55,35,12
12/12/2015,TH000048459,"CHON BURI, TH",8.320996441,29.3,33,38,9
12/13/2015,TH000048459,"CHON BURI, TH",8.320996441,29.6,28,96,27
12/14/2015,TH000048459,"CHON BURI, TH",8.320996441,30.4,53,148,36
12/15/2015,TH000048459,"CHON BURI, TH",8.320996441,30,79,33,28
12/16/2015,TH000048459,"CHON BURI, TH",8.320996441,29.5,62,37,15
12/17/2015,TH000048459,"CHON BURI, TH",8.320996441,25.9,40,37,18
12/18/2015,TH000048459,"CHON BURI, TH",8.320996441,24.4,41,52,18
12/19/2015,TH000048459,"CHON BURI, TH",8.320996441,25.5,48,68,22
12/20/2015,TH000048459,"CHON BURI, TH",8.320996441,25.9,52,87,25
12/21/2015,TH000048459,"CHON BURI, TH",8.320996441,28.4,57,39,21
12/22/2015,TH000048459,"CHON BURI, TH",8.320996441,28,57,42,24
12/23/2015,TH000048459,"CHON BURI, TH",8.320996441,28.1,59,78,23
12/24/2015,TH000048459,"CHON BURI, TH",8.320996441,29.2,58,42,16
12/25/2015,TH000048459,"CHON BURI, TH",0,29.1,40,55,13
12/26/2015,TH000048459,"CHON BURI, TH",0,29,50,38,16
12/27/2015,TH000048459,"CHON BURI, TH",8.320996441,29.3,45,42,20
12/28/2015,TH000048459,"CHON BURI, TH",8.320996441,29.1,51,42,20
12/29/2015,TH000048459,"CHON BURI, TH",8.320996441,28.6,49,34,19
12/30/2015,TH000048459,"CHON BURI, TH",8.320996441,28.2,49,19.47660691,8.663632423
12/31/2015,TH000048459,"CHON BURI, TH",8.320996441,27.8,29.97211155,19.47660691,8.663632423
1/1/2016,TH000048459,"CHON BURI, TH",8.320996441,26,29.97211155,19.47660691,8.663632423
1/2/2016,TH000048459,"CHON BURI, TH",8.320996441,26.8,29.97211155,72,19
1/3/2016,TH000048459,"CHON BURI, TH",8.320996441,27.9,50,114,32
1/4/2016,TH000048459,"CHON BURI, TH",8.320996441,28.8,66,126,28
1/5/2016,TH000048459,"CHON BURI, TH",8.320996441,28.3,63,60,24
1/6/2016,TH000048459,"CHON BURI, TH",8.320996441,28.2,56,69,22
1/7/2016,TH000048459,"CHON BURI, TH",8.320996441,28.6,61,37,21
1/8/2016,TH000048459,"CHON BURI, TH",8.320996441,26.9,47,25,18
1/9/2016,TH000048459,"CHON BURI, TH",8.320996441,27.8,41,26,10
1/10/2016,TH000048459,"CHON BURI, TH",12.2,28.4,29,34,13
1/11/2016,TH000048459,"CHON BURI, TH",5.3,28,33,44,18
1/12/2016,TH000048459,"CHON BURI, TH",8.320996441,28.1,39,38,16
1/13/2016,TH000048459,"CHON BURI, TH",8.320996441,28.4,38,37,15
1/14/2016,TH000048459,"CHON BURI, TH",8.320996441,29.3,38,19,13
1/15/2016,TH000048459,"CHON BURI, TH",8.320996441,29.3,30,19,12
1/16/2016,TH000048459,"CHON BURI, TH",10.2,28.5,28,17,7
1/17/2016,TH000048459,"CHON BURI, TH",8.320996441,29.6,20,30,10
1/18/2016,TH000048459,"CHON BURI, TH",8.320996441,29.5,25,22,12
1/19/2016,TH000048459,"CHON BURI, TH",8.320996441,29.3,28,28,12
1/20/2016,TH000048459,"CHON BURI, TH",0.3,29.3,33,31,14
1/21/2016,TH000048459,"CHON BURI, TH",73.9,28.9,41,40,13
1/22/2016,TH000048459,"CHON BURI, TH",64.5,29.3,40,33,9
1/23/2016,TH000048459,"CHON BURI, TH",0,29.4,35,32,7
1/24/2016,TH000048459,"CHON BURI, TH",1,22.2,37,32,11
1/25/2016,TH000048459,"CHON BURI, TH",0.8,17.9,33,57,16
1/26/2016,TH000048459,"CHON BURI, TH",0,19.8,46,68,17
1/27/2016,TH000048459,"CHON BURI, TH",8.320996441,22.4,49,107,31
1/28/2016,TH000048459,"CHON BURI, TH",8.320996441,25.4,62,75,41
1/29/2016,TH000048459,"CHON BURI, TH",8.320996441,28.4,80,61,18
1/30/2016,TH000048459,"CHON BURI, TH",8.320996441,28.6,56,24,12
1/31/2016,TH000048459,"CHON BURI, TH",0,28.7,30,29,12
2/1/2016,TH000048459,"CHON BURI, TH",0,29.3,32,39,17
2/2/2016,TH000048459,"CHON BURI, TH",8.320996441,27.7,51,45,18
2/3/2016,TH000048459,"CHON BURI, TH",8.320996441,27.6,48,48,18
2/4/2016,TH000048459,"CHON BURI, TH",8.320996441,28.1,54,45,24
2/5/2016,TH000048459,"CHON BURI, TH",8.320996441,28.7,59,40,13
2/6/2016,TH000048459,"CHON BURI, TH",8.320996441,25.4,51,55,8
2/7/2016,TH000048459,"CHON BURI, TH",8.320996441,21.3,65,53,17
2/8/2016,TH000048459,"CHON BURI, TH",8.320996441,20.8,67,64,31
2/9/2016,TH000048459,"CHON BURI, TH",8.320996441,23.6,71,77,44
2/10/2016,TH000048459,"CHON BURI, TH",8.320996441,25.7,97,48,31
2/11/2016,TH000048459,"CHON BURI, TH",8.320996441,26.7,79,45,20
2/12/2016,TH000048459,"CHON BURI, TH",8.320996441,28.1,58,38,14
2/13/2016,TH000048459,"CHON BURI, TH",8.320996441,28.4,44,44,12
2/14/2016,TH000048459,"CHON BURI, TH",8.320996441,29,42,31,11
2/15/2016,TH000048459,"CHON BURI, TH",8.320996441,29.6,38,33,17
2/16/2016,TH000048459,"CHON BURI, TH",8.320996441,28.9,38,57,14
2/17/2016,TH000048459,"CHON BURI, TH",8.320996441,29.3,53,74,16
2/18/2016,TH000048459,"CHON BURI, TH",8.320996441,29.2,56,46,19
2/19/2016,TH000048459,"CHON BURI, TH",8.320996441,29.1,54,55,14
2/20/2016,TH000048459,"CHON BURI, TH",8.320996441,29.2,52,50,12
2/21/2016,TH000048459,"CHON BURI, TH",8.320996441,28.8,47,43,8
2/22/2016,TH000048459,"CHON BURI, TH",8.320996441,28.7,44,39,10
2/23/2016,TH000048459,"CHON BURI, TH",8.320996441,29.3,41,46,16
2/24/2016,TH000048459,"CHON BURI, TH",0,29.2,48,43,16
2/25/2016,TH000048459,"CHON BURI, TH",0,28.2,51,44,15
2/26/2016,TH000048459,"CHON BURI, TH",8.320996441,28.6,50,61,13
2/27/2016,TH000048459,"CHON BURI, TH",8.320996441,28.3,48,58,17
2/28/2016,TH000048459,"CHON BURI, TH",8.320996441,28.9,56,51,18
2/29/2016,TH000048459,"CHON BURI, TH",8.320996441,28.3,61,59,21
3/1/2016,TH000048459,"CHON BURI, TH",8.320996441,28.1,63,66,21
3/2/2016,TH000048459,"CHON BURI, TH",8.320996441,28.4,71,100,29
3/3/2016,TH000048459,"CHON BURI, TH",8.320996441,28.9,81,42,12
3/4/2016,TH000048459,"CHON BURI, TH",8.320996441,29.2,55,28,8
3/5/2016,TH000048459,"CHON BURI, TH",8.320996441,29.4,37,29,7
3/6/2016,TH000048459,"CHON BURI, TH",8.320996441,29.6,36,37,9
3/7/2016,TH000048459,"CHON BURI, TH",8.320996441,30.2,43,40,10
3/8/2016,TH000048459,"CHON BURI, TH",8.320996441,30,45,40,11
3/9/2016,TH000048459,"CHON BURI, TH",8.320996441,29.6,44,42,14
3/10/2016,TH000048459,"CHON BURI, TH",8.320996441,29.8,46,40,16
3/11/2016,TH000048459,"CHON BURI, TH",8.320996441,30.2,44,31,8
3/12/2016,TH000048459,"CHON BURI, TH",8.320996441,29.8,36,25,8
3/13/2016,TH000048459,"CHON BURI, TH",8.320996441,29.9,25,27,11
3/14/2016,TH000048459,"CHON BURI, TH",8.320996441,30.2,34,33,11
3/15/2016,TH000048459,"CHON BURI, TH",8.320996441,30.4,36,34,10
3/16/2016,TH000048459,"CHON BURI, TH",8.320996441,30.2,44,35,12
3/17/2016,TH000048459,"CHON BURI, TH",8.320996441,30.8,42,32,11
3/18/2016,TH000048459,"CHON BURI, TH",8.320996441,30.5,47,39,11
3/19/2016,TH000048459,"CHON BURI, TH",8.320996441,30.5,46,39,8
3/20/2016,TH000048459,"CHON BURI, TH",8.320996441,30.6,43,33,12
3/21/2016,TH000048459,"CHON BURI, TH",8.320996441,30.2,39,34,10
3/22/2016,TH000048459,"CHON BURI, TH",8.320996441,30.6,42,38,9
3/23/2016,TH000048459,"CHON BURI, TH",8.320996441,31.1,49,43,11
3/24/2016,TH000048459,"CHON BURI, TH",8.320996441,31.3,56,36,9
3/25/2016,TH000048459,"CHON BURI, TH",8.320996441,30.6,46,61,10
3/26/2016,TH000048459,"CHON BURI, TH",8.320996441,30.1,51,43,12
3/27/2016,TH000048459,"CHON BURI, TH",8.320996441,29.1,44,68,14
3/28/2016,TH000048459,"CHON BURI, TH",8.320996441,29.6,57,54,17
3/29/2016,TH000048459,"CHON BURI, TH",8.320996441,29.6,55,43,14
3/30/2016,TH000048459,"CHON BURI, TH",1.5,30.2,49,48,10
3/31/2016,TH000048459,"CHON BURI, TH",8.320996441,30.1,54,44,10
4/1/2016,TH000048459,"CHON BURI, TH",8.320996441,30.2,49,45,11
4/2/2016,TH000048459,"CHON BURI, TH",8.320996441,30.6,40,34,6
4/3/2016,TH000048459,"CHON BURI, TH",8.320996441,30.9,30,33,8
4/4/2016,TH000048459,"CHON BURI, TH",8.320996441,31.1,33,29,9
4/5/2016,TH000048459,"CHON BURI, TH",8.320996441,31.1,33,32,8
4/6/2016,TH000048459,"CHON BURI, TH",8.320996441,31.4,32,36,8
4/7/2016,TH000048459,"CHON BURI, TH",8.320996441,31.1,35,34,9
4/8/2016,TH000048459,"CHON BURI, TH",8.320996441,31.2,31,33,7
4/9/2016,TH000048459,"CHON BURI, TH",8.320996441,31.2,29,40,7
4/10/2016,TH000048459,"CHON BURI, TH",8.320996441,31.5,31,49,6
4/11/2016,TH000048459,"CHON BURI, TH",8.320996441,31.7,37,44,8
4/12/2016,TH000048459,"CHON BURI, TH",8.320996441,32.4,47,39,7
4/13/2016,TH000048459,"CHON BURI, TH",8.320996441,32.4,53,35,5
4/14/2016,TH000048459,"CHON BURI, TH",8.320996441,32.6,52,36,5
4/15/2016,TH000048459,"CHON BURI, TH",8.320996441,32.6,47,36,6
4/16/2016,TH000048459,"CHON BURI, TH",8.320996441,32.1,43,34,5
4/17/2016,TH000048459,"CHON BURI, TH",8.320996441,32.1,40,33,8
4/18/2016,TH000048459,"CHON BURI, TH",8.320996441,32.1,37,24,10
4/19/2016,TH000048459,"CHON BURI, TH",8.320996441,32.1,39,20,7
4/20/2016,TH000048459,"CHON BURI, TH",0.5,31.7,29,31,9
4/21/2016,TH000048459,"CHON BURI, TH",8.320996441,31.9,29,33,6
4/22/2016,TH000048459,"CHON BURI, TH",8.320996441,32.3,34,35,6
4/23/2016,TH000048459,"CHON BURI, TH",8.320996441,32.2,37,32,5
4/24/2016,TH000048459,"CHON BURI, TH",8.320996441,31.5,29,40,9
4/25/2016,TH000048459,"CHON BURI, TH",8.320996441,32,37,44,9
4/26/2016,TH000048459,"CHON BURI, TH",8.320996441,32.2,33,42,8
4/27/2016,TH000048459,"CHON BURI, TH",8.320996441,32.4,38,39,8
4/28/2016,TH000048459,"CHON BURI, TH",8.320996441,32.7,41,35,11
4/29/2016,TH000048459,"CHON BURI, TH",8.4,32.4,35,33,14
4/30/2016,TH000048459,"CHON BURI, TH",0,28.3,26,48,13
5/1/2016,TH000048459,"CHON BURI, TH",0,31.4,30,33,7
5/2/2016,TH000048459,"CHON BURI, TH",8.320996441,32.3,20,30,8
5/3/2016,TH000048459,"CHON BURI, TH",8.320996441,32.4,25,25,8
5/4/2016,TH000048459,"CHON BURI, TH",8.320996441,32.3,22,26,7
5/5/2016,TH000048459,"CHON BURI, TH",8.320996441,32.7,22,23,6
5/6/2016,TH000048459,"CHON BURI, TH",8.320996441,33.1,22,32,7
5/7/2016,TH000048459,"CHON BURI, TH",8.320996441,33.3,24,26,5
5/8/2016,TH000048459,"CHON BURI, TH",8.320996441,32.6,16,23,5
5/9/2016,TH000048459,"CHON BURI, TH",8.320996441,33,16,25,7
5/10/2016,TH000048459,"CHON BURI, TH",8.320996441,33,18,34,7
5/11/2016,TH000048459,"CHON BURI, TH",8.320996441,32.9,25,40,6
5/12/2016,TH000048459,"CHON BURI, TH",8.320996441,33.4,29,40,6
5/13/2016,TH000048459,"CHON BURI, TH",8.320996441,32.7,28,50,8
5/14/2016,TH000048459,"CHON BURI, TH",8.320996441,32.4,25,44,6
5/15/2016,TH000048459,"CHON BURI, TH",8.320996441,31.9,20,35,15
5/16/2016,TH000048459,"CHON BURI, TH",35.8,29.4,39,59,15
5/17/2016,TH000048459,"CHON BURI, TH",1.5,31.2,33,49,11
5/18/2016,TH000048459,"CHON BURI, TH",5.1,30.9,22,33,7
5/19/2016,TH000048459,"CHON BURI, TH",1.5,31.5,20,33,5
5/20/2016,TH000048459,"CHON BURI, TH",1.5,31.1,19,47,7
5/21/2016,TH000048459,"CHON BURI, TH",8.320996441,32.6,24,22,3
5/22/2016,TH000048459,"CHON BURI, TH",0,31.1,13,31,6
5/23/2016,TH000048459,"CHON BURI, TH",10.9,31.4,37,33,9
5/24/2016,TH000048459,"CHON BURI, TH",0,31.8,33,32,5
5/25/2016,TH000048459,"CHON BURI, TH",8.320996441,31.5,29,33,4
5/26/2016,TH000048459,"CHON BURI, TH",8.320996441,31.8,26,31,7
5/27/2016,TH000048459,"CHON BURI, TH",8.320996441,32.6,29,29,5
5/28/2016,TH000048459,"CHON BURI, TH",8.320996441,32.2,28,31,6
5/29/2016,TH000048459,"CHON BURI, TH",8.320996441,31.7,34,28,14
5/30/2016,TH000048459,"CHON BURI, TH",10.9,29.7,35,19,13
5/31/2016,TH000048459,"CHON BURI, TH",2.8,29.7,32,19,10
6/1/2016,TH000048459,"CHON BURI, TH",1.8,28.7,33,23,9
6/2/2016,TH000048459,"CHON BURI, TH",1.3,30.6,29,27,10
6/3/2016,TH000048459,"CHON BURI, TH",8.320996441,29.8,31,27,9
6/4/2016,TH000048459,"CHON BURI, TH",8.320996441,30.3,29,24,4
6/5/2016,TH000048459,"CHON BURI, TH",2.5,30.6,23,19,9
6/6/2016,TH000048459,"CHON BURI, TH",8.320996441,31.1,21,21,6
6/7/2016,TH000048459,"CHON BURI, TH",5.1,30.3,25,29,9
6/8/2016,TH000048459,"CHON BURI, TH",1.5,31.1,24,26,5
6/9/2016,TH000048459,"CHON BURI, TH",0,31.4,25,21,6
6/10/2016,TH000048459,"CHON BURI, TH",8.320996441,30.3,23,20,7
6/11/2016,TH000048459,"CHON BURI, TH",8.320996441,30.3,26,17,4
6/12/2016,TH000048459,"CHON BURI, TH",8.320996441,30.8,21,22,4
6/13/2016,TH000048459,"CHON BURI, TH",8.320996441,30.9,23,21,6
6/14/2016,TH000048459,"CHON BURI, TH",8.320996441,31.3,25,45,11
6/15/2016,TH000048459,"CHON BURI, TH",2.3,30.1,67,15,11
6/16/2016,TH000048459,"CHON BURI, TH",0.3,28.8,19,16,10
6/17/2016,TH000048459,"CHON BURI, TH",23.6,27.6,26,27,11
6/18/2016,TH000048459,"CHON BURI, TH",16,28,22,34,10
6/19/2016,TH000048459,"CHON BURI, TH",0.5,30.6,22,31,8
6/20/2016,TH000048459,"CHON BURI, TH",25.4,28.6,24,30,14
6/21/2016,TH000048459,"CHON BURI, TH",15.7,27.8,26,35,9
6/22/2016,TH000048459,"CHON BURI, TH",0,29.3,20,24,7
6/23/2016,TH000048459,"CHON BURI, TH",1.8,28.6,26,22,6
6/24/2016,TH000048459,"CHON BURI, TH",0,29.7,21,25,6
6/25/2016,TH000048459,"CHON BURI, TH",3.6,29.1,27,23,4
6/26/2016,TH000048459,"CHON BURI, TH",55.6,28.7,18,24,6
6/27/2016,TH000048459,"CHON BURI, TH",10.4,28.4,21,21,5
6/28/2016,TH000048459,"CHON BURI, TH",0,29.3,19,22,4
6/29/2016,TH000048459,"CHON BURI, TH",8.320996441,29.6,17,21,8
6/30/2016,TH000048459,"CHON BURI, TH",0,29.4,19,15,7
7/1/2016,TH000048459,"CHON BURI, TH",3.6,29.2,26,17,9
7/2/2016,TH000048459,"CHON BURI, TH",3.6,28.3,31,18,6
7/3/2016,TH000048459,"CHON BURI, TH",1,29.3,36,20,9
7/4/2016,TH000048459,"CHON BURI, TH",0,29.7,40,18,10
7/5/2016,TH000048459,"CHON BURI, TH",8.320996441,28.2,46,13,6
7/6/2016,TH000048459,"CHON BURI, TH",8.320996441,28.1,16,17,9
7/7/2016,TH000048459,"CHON BURI, TH",70.4,28.9,21,19,7
7/8/2016,TH000048459,"CHON BURI, TH",11.2,29.7,17,17,9
7/9/2016,TH000048459,"CHON BURI, TH",5.8,29.4,24,17,7
7/10/2016,TH000048459,"CHON BURI, TH",1,28.9,17,13,9
7/11/2016,TH000048459,"CHON BURI, TH",0,30.1,30,20,8
7/12/2016,TH000048459,"CHON BURI, TH",8.320996441,28.8,33,15,11
7/13/2016,TH000048459,"CHON BURI, TH",8.320996441,27.7,36,15,11
7/14/2016,TH000048459,"CHON BURI, TH",8.320996441,29.3,31,17,11
7/15/2016,TH000048459,"CHON BURI, TH",8.320996441,30.4,38,23,7
7/16/2016,TH000048459,"CHON BURI, TH",8.320996441,29.8,25,33,8
7/17/2016,TH000048459,"CHON BURI, TH",8.320996441,30.7,22,27,7
7/18/2016,TH000048459,"CHON BURI, TH",8.320996441,30.6,23,31,11
7/19/2016,TH000048459,"CHON BURI, TH",1,29.6,20,28,10
7/20/2016,TH000048459,"CHON BURI, TH",8.9,29,23,29,10
7/21/2016,TH000048459,"CHON BURI, TH",0.3,29.6,25,27,13
7/22/2016,TH000048459,"CHON BURI, TH",0,29.6,28,30,15
7/23/2016,TH000048459,"CHON BURI, TH",21.8,28.9,29,30,10
7/24/2016,TH000048459,"CHON BURI, TH",0,29.4,25,36,12
7/25/2016,TH000048459,"CHON BURI, TH",0,29.4,25,24,8
7/26/2016,TH000048459,"CHON BURI, TH",8.320996441,30.1,20,22,7
7/27/2016,TH000048459,"CHON BURI, TH",10.7,28.4,16,21,10
7/28/2016,TH000048459,"CHON BURI, TH",0.3,29.6,21,18,9
7/29/2016,TH000048459,"CHON BURI, TH",7.6,29.7,17,17,10
7/30/2016,TH000048459,"CHON BURI, TH",9.7,28.9,21,30,9
7/31/2016,TH000048459,"CHON BURI, TH",0.3,30.4,21,19,6
8/1/2016,TH000048459,"CHON BURI, TH",0,31,18,17,5
8/2/2016,TH000048459,"CHON BURI, TH",8.320996441,30.7,18,17,6
8/3/2016,TH000048459,"CHON BURI, TH",8.320996441,30.1,22,22,6
8/4/2016,TH000048459,"CHON BURI, TH",0,30.3,13,16,8
8/5/2016,TH000048459,"CHON BURI, TH",1.5,28.1,29,23,11
8/6/2016,TH000048459,"CHON BURI, TH",19.3,28.2,19,11,6
8/7/2016,TH000048459,"CHON BURI, TH",82,28.4,18,19.47660691,8.663632423
8/8/2016,TH000048459,"CHON BURI, TH",8.320996441,29.8,29.97211155,19,6
8/9/2016,TH000048459,"CHON BURI, TH",0.8,28.9,22,20,8
8/10/2016,TH000048459,"CHON BURI, TH",1.5,29.6,28,20,7
8/11/2016,TH000048459,"CHON BURI, TH",0.5,29.2,31,19,5
8/12/2016,TH000048459,"CHON BURI, TH",0,29.7,23,18,4
8/13/2016,TH000048459,"CHON BURI, TH",8.320996441,29.9,22,17,4
8/14/2016,TH000048459,"CHON BURI, TH",8.320996441,29.9,22,17,9
8/15/2016,TH000048459,"CHON BURI, TH",14,28.7,26,18,7
8/16/2016,TH000048459,"CHON BURI, TH",5.1,29.6,30,18,7
8/17/2016,TH000048459,"CHON BURI, TH",8.320996441,30.9,38,17,5
8/18/2016,TH000048459,"CHON BURI, TH",8.320996441,29.8,33,18,7
8/19/2016,TH000048459,"CHON BURI, TH",8.320996441,30.3,34,22,6
8/20/2016,TH000048459,"CHON BURI, TH",8.320996441,30.4,39,27,7
8/21/2016,TH000048459,"CHON BURI, TH",8.320996441,30.1,37,30,8
8/22/2016,TH000048459,"CHON BURI, TH",8.320996441,31.6,34,32,8
8/23/2016,TH000048459,"CHON BURI, TH",36.6,29.6,34,26,12
8/24/2016,TH000048459,"CHON BURI, TH",12.7,28.8,36,41,10
8/25/2016,TH000048459,"CHON BURI, TH",8.9,29,31,28,11
8/26/2016,TH000048459,"CHON BURI, TH",7.9,30.4,29,25,8
8/27/2016,TH000048459,"CHON BURI, TH",0,29.8,21,33,9
8/28/2016,TH000048459,"CHON BURI, TH",39.6,29.1,17,13,8
8/29/2016,TH000048459,"CHON BURI, TH",3,28.9,21,10,8
8/30/2016,TH000048459,"CHON BURI, TH",0.3,29.7,26,8,6
8/31/2016,TH000048459,"CHON BURI, TH",10.9,29.3,18,9,6
9/1/2016,TH000048459,"CHON BURI, TH",0.3,29.1,21,8,3
9/2/2016,TH000048459,"CHON BURI, TH",0,29,14,10,4
9/3/2016,TH000048459,"CHON BURI, TH",12.2,30.1,13,8,4
9/4/2016,TH000048459,"CHON BURI, TH",10.9,29.3,15,10,4
9/5/2016,TH000048459,"CHON BURI, TH",8.320996441,30,17,10,5
9/6/2016,TH000048459,"CHON BURI, TH",8.320996441,29.4,20,9,5
9/7/2016,TH000048459,"CHON BURI, TH",3,28.8,21,12,5
9/8/2016,TH000048459,"CHON BURI, TH",8.320996441,28.7,23,12,5
9/9/2016,TH000048459,"CHON BURI, TH",8.320996441,30.1,26,13,4
9/10/2016,TH000048459,"CHON BURI, TH",8.320996441,30.1,24,12,3
9/11/2016,TH000048459,"CHON BURI, TH",75.2,29,19,9,6
9/12/2016,TH000048459,"CHON BURI, TH",32.3,27.9,18,9,6
9/13/2016,TH000048459,"CHON BURI, TH",10.9,26.9,18,8,4
9/14/2016,TH000048459,"CHON BURI, TH",8.320996441,28.9,12,9,5
9/15/2016,TH000048459,"CHON BURI, TH",8.320996441,29.4,27,10,4
9/16/2016,TH000048459,"CHON BURI, TH",2,29.4,20,12,5
9/17/2016,TH000048459,"CHON BURI, TH",8.320996441,29.6,17,15,5
9/18/2016,TH000048459,"CHON BURI, TH",15.5,28.6,15,15,6
9/19/2016,TH000048459,"CHON BURI, TH",9.4,27.8,17,14,10
9/20/2016,TH000048459,"CHON BURI, TH",2.3,26.8,28,20,8
9/21/2016,TH000048459,"CHON BURI, TH",34.8,27.2,22,17,6
9/22/2016,TH000048459,"CHON BURI, TH",34.5,28.1,30,18,8.663632423
9/23/2016,TH000048459,"CHON BURI, TH",27.9,27.4,17,16,11
9/24/2016,TH000048459,"CHON BURI, TH",0,28.2,21,15,6
9/25/2016,TH000048459,"CHON BURI, TH",5.8,28.9,18,10,6
9/26/2016,TH000048459,"CHON BURI, TH",22.6,28.2,24,13,8
