DATE,STATION,NAME,rain,temp
3/31/2018,MXM00076680,"MEXICO CITY, MX",0,15.2
4/1/2018,MXM00076680,"MEXICO CITY, MX",0,18.8
4/2/2018,MXM00076680,"MEXICO CITY, MX",0,20.1
4/3/2018,MXM00076680,"MEXICO CITY, MX",0,21.1
4/4/2018,MXM00076680,"MEXICO CITY, MX",0,19.2
4/5/2018,MXM00076680,"MEXICO CITY, MX",8.1,18.2
4/6/2018,MXM00076680,"MEXICO CITY, MX",1.3,17
4/7/2018,MXM00076680,"MEXICO CITY, MX",3,15.4
4/8/2018,MXM00076680,"MEXICO CITY, MX",0,19.8
4/9/2018,MXM00076680,"MEXICO CITY, MX",0,20.2
4/10/2018,MXM00076680,"MEXICO CITY, MX",0,17.9
4/11/2018,MXM00076680,"MEXICO CITY, MX",0.5,15.1
4/12/2018,MXM00076680,"MEXICO CITY, MX",0,17.2
4/13/2018,MXM00076680,"MEXICO CITY, MX",2.5,19.1
4/14/2018,MXM00076680,"MEXICO CITY, MX",0,17.5
4/15/2018,NA,NA,1.865611258,17.66953286
4/16/2018,MXM00076680,"MEXICO CITY, MX",0,18
4/17/2018,MXM00076680,"MEXICO CITY, MX",0,20.4
4/18/2018,MXM00076680,"MEXICO CITY, MX",0,20.9
4/19/2018,MXM00076680,"MEXICO CITY, MX",0,19.8
4/20/2018,MXM00076680,"MEXICO CITY, MX",0,17.1
4/21/2018,MXM00076680,"MEXICO CITY, MX",0,19.5
4/22/2018,MXM00076680,"MEXICO CITY, MX",1.3,19.4
4/23/2018,MXM00076680,"MEXICO CITY, MX",4.1,17.2
4/24/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,19.2
4/25/2018,MXM00076680,"MEXICO CITY, MX",0.8,16.7
4/26/2018,MXM00076680,"MEXICO CITY, MX",0.3,18.9
4/27/2018,MXM00076680,"MEXICO CITY, MX",0.8,17.7
4/28/2018,MXM00076680,"MEXICO CITY, MX",0,17.1
4/29/2018,MXM00076680,"MEXICO CITY, MX",0,17.1
4/30/2018,MXM00076680,"MEXICO CITY, MX",0,19.2
5/1/2018,MXM00076680,"MEXICO CITY, MX",1,18.4
5/2/2018,MXM00076680,"MEXICO CITY, MX",9.9,17.4
5/3/2018,MXM00076680,"MEXICO CITY, MX",0,19.8
5/4/2018,MXM00076680,"MEXICO CITY, MX",0,21.3
5/5/2018,MXM00076680,"MEXICO CITY, MX",28.2,16.7
5/6/2018,MXM00076680,"MEXICO CITY, MX",27.4,15.9
5/7/2018,MXM00076680,"MEXICO CITY, MX",1,15.6
5/8/2018,MXM00076680,"MEXICO CITY, MX",0,16.1
5/9/2018,MXM00076680,"MEXICO CITY, MX",7.6,16.1
5/10/2018,MXM00076680,"MEXICO CITY, MX",0,18.4
5/11/2018,MXM00076680,"MEXICO CITY, MX",0,18.7
5/12/2018,MXM00076680,"MEXICO CITY, MX",4.6,19.3
5/13/2018,MXM00076680,"MEXICO CITY, MX",13.7,17.5
5/14/2018,NA,NA,1.865611258,17.66953286
5/15/2018,MXM00076680,"MEXICO CITY, MX",0,20.7
5/16/2018,MXM00076680,"MEXICO CITY, MX",0,21.8
5/17/2018,MXM00076680,"MEXICO CITY, MX",0,22.8
5/18/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,22.2
5/19/2018,MXM00076680,"MEXICO CITY, MX",0,22.1
5/20/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,19.3
5/21/2018,MXM00076680,"MEXICO CITY, MX",5.1,18.8
5/22/2018,MXM00076680,"MEXICO CITY, MX",0,21.8
5/23/2018,MXM00076680,"MEXICO CITY, MX",0,20
5/24/2018,MXM00076680,"MEXICO CITY, MX",0,21.1
5/25/2018,MXM00076680,"MEXICO CITY, MX",0,20.8
5/26/2018,MXM00076680,"MEXICO CITY, MX",0,18.3
5/27/2018,MXM00076680,"MEXICO CITY, MX",0,19.7
5/28/2018,MXM00076680,"MEXICO CITY, MX",0,21.2
5/29/2018,MXM00076680,"MEXICO CITY, MX",0,22.4
5/30/2018,MXM00076680,"MEXICO CITY, MX",0,24.3
5/31/2018,MXM00076680,"MEXICO CITY, MX",0,24.3
6/1/2018,MXM00076680,"MEXICO CITY, MX",0,22.4
6/2/2018,MXM00076680,"MEXICO CITY, MX",0,21
6/3/2018,MXM00076680,"MEXICO CITY, MX",0,20.1
6/4/2018,MXM00076680,"MEXICO CITY, MX",0.5,17.4
6/5/2018,MXM00076680,"MEXICO CITY, MX",0,20.7
6/6/2018,MXM00076680,"MEXICO CITY, MX",0,22.1
6/7/2018,MXM00076680,"MEXICO CITY, MX",0.3,22.7
6/8/2018,MXM00076680,"MEXICO CITY, MX",0,19.6
6/9/2018,MXM00076680,"MEXICO CITY, MX",3,17.6
6/10/2018,MXM00076680,"MEXICO CITY, MX",0,18.1
6/11/2018,MXM00076680,"MEXICO CITY, MX",0,20.6
6/12/2018,MXM00076680,"MEXICO CITY, MX",0.5,17.7
6/13/2018,MXM00076680,"MEXICO CITY, MX",0,16.2
6/14/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,15.8
6/15/2018,MXM00076680,"MEXICO CITY, MX",12.2,15.9
6/16/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,16.3
6/17/2018,MXM00076680,"MEXICO CITY, MX",0.5,18.2
6/18/2018,NA,NA,1.865611258,17.66953286
6/19/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,16.4
6/20/2018,MXM00076680,"MEXICO CITY, MX",0,17.3
6/21/2018,MXM00076680,"MEXICO CITY, MX",0,18.3
6/22/2018,MXM00076680,"MEXICO CITY, MX",0,18.4
6/23/2018,MXM00076680,"MEXICO CITY, MX",0,17.6
6/24/2018,MXM00076680,"MEXICO CITY, MX",17.5,17.1
6/25/2018,MXM00076680,"MEXICO CITY, MX",0,17.7
6/26/2018,MXM00076680,"MEXICO CITY, MX",3.8,16.1
6/27/2018,MXM00076680,"MEXICO CITY, MX",1.5,18.9
6/28/2018,MXM00076680,"MEXICO CITY, MX",0,18
6/29/2018,MXM00076680,"MEXICO CITY, MX",1.3,17.2
6/30/2018,MXM00076680,"MEXICO CITY, MX",0,18.1
7/1/2018,MXM00076680,"MEXICO CITY, MX",0,16.8
7/2/2018,MXM00076680,"MEXICO CITY, MX",0,18.6
7/3/2018,MXM00076680,"MEXICO CITY, MX",2,18.6
7/4/2018,MXM00076680,"MEXICO CITY, MX",1,17.8
7/5/2018,MXM00076680,"MEXICO CITY, MX",0,18.1
7/6/2018,MXM00076680,"MEXICO CITY, MX",0,15.2
7/7/2018,MXM00076680,"MEXICO CITY, MX",0,15.4
7/8/2018,MXM00076680,"MEXICO CITY, MX",0.5,16.4
7/9/2018,MXM00076680,"MEXICO CITY, MX",2.5,16.6
7/10/2018,MXM00076680,"MEXICO CITY, MX",11.4,17.3
7/11/2018,MXM00076680,"MEXICO CITY, MX",9.4,16
7/12/2018,MXM00076680,"MEXICO CITY, MX",9.4,15.9
7/13/2018,MXM00076680,"MEXICO CITY, MX",0,17.4
7/14/2018,MXM00076680,"MEXICO CITY, MX",14,17.2
7/15/2018,MXM00076680,"MEXICO CITY, MX",5.3,15.6
7/16/2018,MXM00076680,"MEXICO CITY, MX",0,18.1
7/17/2018,MXM00076680,"MEXICO CITY, MX",0.5,18.4
7/18/2018,MXM00076680,"MEXICO CITY, MX",1,18.7
7/19/2018,MXM00076680,"MEXICO CITY, MX",2.3,19.2
7/20/2018,MXM00076680,"MEXICO CITY, MX",0,19.9
7/21/2018,MXM00076680,"MEXICO CITY, MX",4.1,18.4
7/22/2018,MXM00076680,"MEXICO CITY, MX",0,18.8
7/23/2018,MXM00076680,"MEXICO CITY, MX",0,18.9
7/24/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,20.9
7/25/2018,MXM00076680,"MEXICO CITY, MX",6.4,20.7
7/26/2018,MXM00076680,"MEXICO CITY, MX",0,20.7
7/27/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,19.8
7/28/2018,MXM00076680,"MEXICO CITY, MX",0,15.3
7/29/2018,MXM00076680,"MEXICO CITY, MX",1.8,18.1
7/30/2018,NA,NA,1.865611258,17.66953286
7/31/2018,MXM00076680,"MEXICO CITY, MX",0,19.7
8/1/2018,MXM00076680,"MEXICO CITY, MX",1,18.1
8/2/2018,MXM00076680,"MEXICO CITY, MX",0,18.3
8/3/2018,MXM00076680,"MEXICO CITY, MX",0,17.4
8/4/2018,MXM00076680,"MEXICO CITY, MX",26.4,15.8
8/5/2018,MXM00076680,"MEXICO CITY, MX",0,16.1
8/6/2018,MXM00076680,"MEXICO CITY, MX",46.2,15.6
8/7/2018,MXM00076680,"MEXICO CITY, MX",7.6,16.6
8/8/2018,NA,NA,1.865611258,17.66953286
8/9/2018,MXM00076680,"MEXICO CITY, MX",1.8,17.1
8/10/2018,MXM00076680,"MEXICO CITY, MX",14.7,16.2
8/11/2018,MXM00076680,"MEXICO CITY, MX",8.4,18.3
8/12/2018,MXM00076680,"MEXICO CITY, MX",4.3,16.2
8/13/2018,MXM00076680,"MEXICO CITY, MX",6.6,16.1
8/14/2018,MXM00076680,"MEXICO CITY, MX",8.9,14.7
8/15/2018,MXM00076680,"MEXICO CITY, MX",0,18.8
8/16/2018,MXM00076680,"MEXICO CITY, MX",4.6,16.2
8/17/2018,MXM00076680,"MEXICO CITY, MX",7.4,16.2
8/18/2018,MXM00076680,"MEXICO CITY, MX",5.6,17.1
8/19/2018,MXM00076680,"MEXICO CITY, MX",5.1,18.9
8/20/2018,MXM00076680,"MEXICO CITY, MX",0,18.6
8/21/2018,MXM00076680,"MEXICO CITY, MX",4.6,17.4
8/22/2018,MXM00076680,"MEXICO CITY, MX",1.3,16.3
8/23/2018,MXM00076680,"MEXICO CITY, MX",0,17.8
8/24/2018,MXM00076680,"MEXICO CITY, MX",0,18.1
8/25/2018,MXM00076680,"MEXICO CITY, MX",11.4,17.7
8/26/2018,MXM00076680,"MEXICO CITY, MX",5.8,17.4
8/27/2018,MXM00076680,"MEXICO CITY, MX",0.8,17.2
8/28/2018,MXM00076680,"MEXICO CITY, MX",0,16.6
8/29/2018,MXM00076680,"MEXICO CITY, MX",5.6,16.4
8/30/2018,MXM00076680,"MEXICO CITY, MX",9.1,17.7
8/31/2018,MXM00076680,"MEXICO CITY, MX",31.5,16.7
9/1/2018,MXM00076680,"MEXICO CITY, MX",9.9,18.9
9/2/2018,MXM00076680,"MEXICO CITY, MX",0,18.6
9/3/2018,MXM00076680,"MEXICO CITY, MX",18.3,19.6
9/4/2018,MXM00076680,"MEXICO CITY, MX",0,19.8
9/5/2018,MXM00076680,"MEXICO CITY, MX",0,19.6
9/6/2018,MXM00076680,"MEXICO CITY, MX",3.8,17.8
9/7/2018,MXM00076680,"MEXICO CITY, MX",0,18.2
9/8/2018,MXM00076680,"MEXICO CITY, MX",0,18.9
9/9/2018,MXM00076680,"MEXICO CITY, MX",0,17.3
9/10/2018,MXM00076680,"MEXICO CITY, MX",10.2,18.8
9/11/2018,MXM00076680,"MEXICO CITY, MX",0,19.6
9/12/2018,MXM00076680,"MEXICO CITY, MX",11.7,17.9
9/13/2018,MXM00076680,"MEXICO CITY, MX",0,16.6
9/14/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,19.8
9/15/2018,NA,NA,1.865611258,17.66953286
9/16/2018,MXM00076680,"MEXICO CITY, MX",10.7,16.4
9/17/2018,NA,NA,1.865611258,17.66953286
9/18/2018,MXM00076680,"MEXICO CITY, MX",0,17.1
9/19/2018,MXM00076680,"MEXICO CITY, MX",0,19
9/20/2018,MXM00076680,"MEXICO CITY, MX",0,20.8
9/21/2018,MXM00076680,"MEXICO CITY, MX",2.3,18.4
9/22/2018,MXM00076680,"MEXICO CITY, MX",3.6,19.4
9/23/2018,MXM00076680,"MEXICO CITY, MX",14.7,16.8
9/24/2018,MXM00076680,"MEXICO CITY, MX",18,18.2
9/25/2018,MXM00076680,"MEXICO CITY, MX",8.6,19.8
9/26/2018,MXM00076680,"MEXICO CITY, MX",1,17.4
9/27/2018,MXM00076680,"MEXICO CITY, MX",24.9,17.7
9/28/2018,MXM00076680,"MEXICO CITY, MX",11.7,16.4
9/29/2018,MXM00076680,"MEXICO CITY, MX",0,17.6
9/30/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,16.1
10/1/2018,NA,NA,1.865611258,17.66953286
10/2/2018,MXM00076680,"MEXICO CITY, MX",0,15.9
10/3/2018,MXM00076680,"MEXICO CITY, MX",0,17.6
10/4/2018,MXM00076680,"MEXICO CITY, MX",0,17.8
10/5/2018,MXM00076680,"MEXICO CITY, MX",10.9,17.3
10/6/2018,MXM00076680,"MEXICO CITY, MX",6.1,18.2
10/7/2018,MXM00076680,"MEXICO CITY, MX",0.5,14.9
10/8/2018,NA,NA,1.865611258,17.66953286
10/9/2018,MXM00076680,"MEXICO CITY, MX",0,18.6
10/10/2018,MXM00076680,"MEXICO CITY, MX",17,17.9
10/11/2018,MXM00076680,"MEXICO CITY, MX",5.6,17.3
10/12/2018,MXM00076680,"MEXICO CITY, MX",4.6,18.6
10/13/2018,MXM00076680,"MEXICO CITY, MX",0.3,18.9
10/14/2018,MXM00076680,"MEXICO CITY, MX",0.3,21.6
10/15/2018,MXM00076680,"MEXICO CITY, MX",0,20.5
10/16/2018,MXM00076680,"MEXICO CITY, MX",0,19.5
10/17/2018,MXM00076680,"MEXICO CITY, MX",6.4,15.5
10/18/2018,MXM00076680,"MEXICO CITY, MX",0,15.4
10/19/2018,MXM00076680,"MEXICO CITY, MX",0,16.6
10/20/2018,MXM00076680,"MEXICO CITY, MX",2.8,15.5
10/21/2018,MXM00076680,"MEXICO CITY, MX",1,14.9
10/22/2018,MXM00076680,"MEXICO CITY, MX",1.5,15.8
10/23/2018,MXM00076680,"MEXICO CITY, MX",0,17.3
10/24/2018,MXM00076680,"MEXICO CITY, MX",0,16.3
10/25/2018,MXM00076680,"MEXICO CITY, MX",0,21.3
10/26/2018,MXM00076680,"MEXICO CITY, MX",0,19.2
10/27/2018,MXM00076680,"MEXICO CITY, MX",0.3,17.7
10/28/2018,MXM00076680,"MEXICO CITY, MX",0,15.3
10/29/2018,MXM00076680,"MEXICO CITY, MX",0,17.5
10/30/2018,MXM00076680,"MEXICO CITY, MX",0,16.3
10/31/2018,NA,NA,1.865611258,17.66953286
11/1/2018,MXM00076680,"MEXICO CITY, MX",0.8,17.5
11/2/2018,MXM00076680,"MEXICO CITY, MX",4.3,16.4
11/3/2018,MXM00076680,"MEXICO CITY, MX",0,14.1
11/4/2018,NA,NA,1.865611258,17.66953286
11/5/2018,NA,NA,1.865611258,17.66953286
11/6/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,19.8
11/7/2018,MXM00076680,"MEXICO CITY, MX",0,19.8
11/8/2018,MXM00076680,"MEXICO CITY, MX",0,21.7
11/9/2018,MXM00076680,"MEXICO CITY, MX",0,19.2
11/10/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,18.2
11/11/2018,MXM00076680,"MEXICO CITY, MX",0,17.8
11/12/2018,MXM00076680,"MEXICO CITY, MX",0,20.3
11/13/2018,MXM00076680,"MEXICO CITY, MX",0,15.4
11/14/2018,MXM00076680,"MEXICO CITY, MX",0,7.4
11/15/2018,MXM00076680,"MEXICO CITY, MX",12.7,10.7
11/16/2018,MXM00076680,"MEXICO CITY, MX",0,17.3
11/17/2018,MXM00076680,"MEXICO CITY, MX",0,17.9
11/18/2018,NA,NA,1.865611258,17.66953286
11/19/2018,MXM00076680,"MEXICO CITY, MX",0,16.1
11/20/2018,MXM00076680,"MEXICO CITY, MX",0,19.2
11/21/2018,MXM00076680,"MEXICO CITY, MX",0,16.6
11/22/2018,MXM00076680,"MEXICO CITY, MX",0,19.8
11/23/2018,MXM00076680,"MEXICO CITY, MX",0,18.8
11/24/2018,MXM00076680,"MEXICO CITY, MX",0,21.9
11/25/2018,NA,NA,1.865611258,17.66953286
11/26/2018,NA,NA,1.865611258,17.66953286
11/27/2018,MXM00076680,"MEXICO CITY, MX",0,18
11/28/2018,MXM00076680,"MEXICO CITY, MX",0,17.9
11/29/2018,MXM00076680,"MEXICO CITY, MX",0,15.3
11/30/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,17.2
12/1/2018,MXM00076680,"MEXICO CITY, MX",0,16.6
12/2/2018,MXM00076680,"MEXICO CITY, MX",0,19.6
12/3/2018,MXM00076680,"MEXICO CITY, MX",0,17.1
12/4/2018,MXM00076680,"MEXICO CITY, MX",0,18.9
12/5/2018,MXM00076680,"MEXICO CITY, MX",14.2,14.9
12/6/2018,MXM00076680,"MEXICO CITY, MX",14.7,16.4
12/7/2018,MXM00076680,"MEXICO CITY, MX",0,16.9
12/8/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,20.1
12/9/2018,MXM00076680,"MEXICO CITY, MX",0,17.3
12/10/2018,MXM00076680,"MEXICO CITY, MX",0,17.1
12/11/2018,MXM00076680,"MEXICO CITY, MX",0,13.2
12/12/2018,MXM00076680,"MEXICO CITY, MX",0,16.4
12/13/2018,MXM00076680,"MEXICO CITY, MX",0,15.6
12/14/2018,MXM00076680,"MEXICO CITY, MX",0,16.1
12/15/2018,MXM00076680,"MEXICO CITY, MX",0,12.6
12/16/2018,MXM00076680,"MEXICO CITY, MX",0,14.1
12/17/2018,MXM00076680,"MEXICO CITY, MX",0,16.6
12/18/2018,MXM00076680,"MEXICO CITY, MX",0,17.3
12/19/2018,MXM00076680,"MEXICO CITY, MX",0,16.9
12/20/2018,MXM00076680,"MEXICO CITY, MX",1.865611258,14.3
12/21/2018,MXM00076680,"MEXICO CITY, MX",0,12.6
12/22/2018,MXM00076680,"MEXICO CITY, MX",0,15.8
12/23/2018,MXM00076680,"MEXICO CITY, MX",0,14.8
12/24/2018,MXM00076680,"MEXICO CITY, MX",0,14.3
12/25/2018,NA,NA,1.865611258,17.66953286
12/26/2018,MXM00076680,"MEXICO CITY, MX",0,16.6
12/27/2018,MXM00076680,"MEXICO CITY, MX",0,17.6
12/28/2018,MXM00076680,"MEXICO CITY, MX",0,15.7
12/29/2018,MXM00076680,"MEXICO CITY, MX",0,18.5
12/30/2018,MXM00076680,"MEXICO CITY, MX",0,17.4
12/31/2018,MXM00076680,"MEXICO CITY, MX",0,17.7
1/1/2019,MXM00076680,"MEXICO CITY, MX",0,16.6
1/2/2019,MXM00076680,"MEXICO CITY, MX",0,16.9
1/3/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,15.6
1/4/2019,MXM00076680,"MEXICO CITY, MX",0,18.2
1/5/2019,MXM00076680,"MEXICO CITY, MX",0,18.8
1/6/2019,MXM00076680,"MEXICO CITY, MX",0,17.6
1/7/2019,MXM00076680,"MEXICO CITY, MX",0,18.9
1/8/2019,MXM00076680,"MEXICO CITY, MX",0,15.9
1/9/2019,MXM00076680,"MEXICO CITY, MX",0,15.5
1/10/2019,MXM00076680,"MEXICO CITY, MX",0,14.4
1/11/2019,MXM00076680,"MEXICO CITY, MX",0,17.8
1/12/2019,MXM00076680,"MEXICO CITY, MX",0,16.2
1/13/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,14.6
1/14/2019,MXM00076680,"MEXICO CITY, MX",0.3,13.7
1/15/2019,MXM00076680,"MEXICO CITY, MX",2.3,14.9
1/16/2019,MXM00076680,"MEXICO CITY, MX",0,16.1
1/17/2019,MXM00076680,"MEXICO CITY, MX",0,17.3
1/18/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,17.4
1/19/2019,MXM00076680,"MEXICO CITY, MX",0,16.4
1/20/2019,MXM00076680,"MEXICO CITY, MX",0,13.4
1/21/2019,MXM00076680,"MEXICO CITY, MX",0,18.1
1/22/2019,MXM00076680,"MEXICO CITY, MX",0,16.2
1/23/2019,MXM00076680,"MEXICO CITY, MX",0,19.1
1/24/2019,MXM00076680,"MEXICO CITY, MX",0,17.1
1/25/2019,MXM00076680,"MEXICO CITY, MX",0,20.7
1/26/2019,MXM00076680,"MEXICO CITY, MX",0,17.1
1/27/2019,MXM00076680,"MEXICO CITY, MX",0,16.6
1/28/2019,MXM00076680,"MEXICO CITY, MX",0,14.3
1/29/2019,MXM00076680,"MEXICO CITY, MX",0,16.2
1/30/2019,MXM00076680,"MEXICO CITY, MX",0,14.6
1/31/2019,NA,NA,1.865611258,17.66953286
2/1/2019,MXM00076680,"MEXICO CITY, MX",0,15.9
2/2/2019,MXM00076680,"MEXICO CITY, MX",0,17.7
2/3/2019,MXM00076680,"MEXICO CITY, MX",0,17.7
2/4/2019,MXM00076680,"MEXICO CITY, MX",0,18.7
2/5/2019,MXM00076680,"MEXICO CITY, MX",0,18.1
2/6/2019,MXM00076680,"MEXICO CITY, MX",0,21.8
2/7/2019,MXM00076680,"MEXICO CITY, MX",0,19.3
2/8/2019,MXM00076680,"MEXICO CITY, MX",0,18.8
2/9/2019,MXM00076680,"MEXICO CITY, MX",0,14.8
2/10/2019,MXM00076680,"MEXICO CITY, MX",0,16.8
2/11/2019,MXM00076680,"MEXICO CITY, MX",0,17.6
2/12/2019,MXM00076680,"MEXICO CITY, MX",0,18.9
2/13/2019,MXM00076680,"MEXICO CITY, MX",0,14.9
2/14/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,17.9
2/15/2019,MXM00076680,"MEXICO CITY, MX",0.5,20.3
2/16/2019,MXM00076680,"MEXICO CITY, MX",0,23.1
2/17/2019,MXM00076680,"MEXICO CITY, MX",0,21.7
2/18/2019,MXM00076680,"MEXICO CITY, MX",0,23.8
2/19/2019,MXM00076680,"MEXICO CITY, MX",0,20.3
2/20/2019,MXM00076680,"MEXICO CITY, MX",0,21
2/21/2019,MXM00076680,"MEXICO CITY, MX",0,19.2
2/22/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,20.7
2/23/2019,MXM00076680,"MEXICO CITY, MX",0,19.5
2/24/2019,MXM00076680,"MEXICO CITY, MX",0,19
2/25/2019,MXM00076680,"MEXICO CITY, MX",0,16.2
2/26/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,19.2
2/27/2019,MXM00076680,"MEXICO CITY, MX",0,18.4
2/28/2019,MXM00076680,"MEXICO CITY, MX",0,22.4
3/1/2019,MXM00076680,"MEXICO CITY, MX",0,21.6
3/2/2019,MXM00076680,"MEXICO CITY, MX",0,22
3/3/2019,MXM00076680,"MEXICO CITY, MX",0,21.8
3/4/2019,MXM00076680,"MEXICO CITY, MX",0,23.1
3/5/2019,MXM00076680,"MEXICO CITY, MX",0,19
3/6/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,19.3
3/7/2019,MXM00076680,"MEXICO CITY, MX",0,20.6
3/8/2019,MXM00076680,"MEXICO CITY, MX",0,22.7
3/9/2019,MXM00076680,"MEXICO CITY, MX",0,22.3
3/10/2019,NA,NA,1.865611258,17.66953286
3/11/2019,MXM00076680,"MEXICO CITY, MX",0,22.9
3/12/2019,MXM00076680,"MEXICO CITY, MX",0,26.1
3/13/2019,MXM00076680,"MEXICO CITY, MX",0,23.5
3/14/2019,MXM00076680,"MEXICO CITY, MX",0,23.8
3/15/2019,MXM00076680,"MEXICO CITY, MX",0,22.5
3/16/2019,MXM00076680,"MEXICO CITY, MX",0,19.6
3/17/2019,MXM00076680,"MEXICO CITY, MX",0,17.6
3/18/2019,MXM00076680,"MEXICO CITY, MX",0,20.3
3/19/2019,MXM00076680,"MEXICO CITY, MX",0.5,19.9
3/20/2019,MXM00076680,"MEXICO CITY, MX",0,20.3
3/21/2019,MXM00076680,"MEXICO CITY, MX",0,17.7
3/22/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,18.7
3/23/2019,MXM00076680,"MEXICO CITY, MX",0,18.1
3/24/2019,MXM00076680,"MEXICO CITY, MX",0,21.3
3/25/2019,MXM00076680,"MEXICO CITY, MX",0,19.3
3/26/2019,MXM00076680,"MEXICO CITY, MX",0,20.7
3/27/2019,MXM00076680,"MEXICO CITY, MX",0,17.3
3/28/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,19.8
3/29/2019,MXM00076680,"MEXICO CITY, MX",0,20.9
3/30/2019,NA,NA,1.865611258,17.66953286
3/31/2019,MXM00076680,"MEXICO CITY, MX",0,20.7
4/1/2019,MXM00076680,"MEXICO CITY, MX",0,22.6
4/2/2019,MXM00076680,"MEXICO CITY, MX",0,22.6
4/3/2019,NA,NA,1.865611258,17.66953286
4/4/2019,MXM00076680,"MEXICO CITY, MX",0,19.2
4/5/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,20.6
4/6/2019,MXM00076680,"MEXICO CITY, MX",1.865611258,21.1
4/7/2019,NA,NA,1.865611258,17.66953286
4/8/2019,MXM00076680,"MEXICO CITY, MX",0,16.9
4/9/2019,NA,NA,1.865611258,17.66953286
4/10/2019,MXM00076680,"MEXICO CITY, MX",0,21.5
4/11/2019,MXM00076680,"MEXICO CITY, MX",0,23.6
4/12/2019,MXM00076680,"MEXICO CITY, MX",0,23.3
4/13/2019,MXM00076680,"MEXICO CITY, MX",0,21.7
4/14/2019,MXM00076680,"MEXICO CITY, MX",0,19.7
4/15/2019,MXM00076680,"MEXICO CITY, MX",0,23.4
4/16/2019,MXM00076680,"MEXICO CITY, MX",0,21.7
4/17/2019,MXM00076680,"MEXICO CITY, MX",0,23.6
4/18/2019,MXM00076680,"MEXICO CITY, MX",0,24.6
4/19/2019,MXM00076680,"MEXICO CITY, MX",0,19.2
4/20/2019,MXM00076680,"MEXICO CITY, MX",0,17.4
4/21/2019,MXM00076680,"MEXICO CITY, MX",0,22.2
4/22/2019,MXM00076680,"MEXICO CITY, MX",0,22.3
4/23/2019,MXM00076680,"MEXICO CITY, MX",0,21
4/24/2019,NA,NA,1.865611258,17.66953286
4/25/2019,NA,NA,1.865611258,17.66953286
4/26/2019,MXM00076680,"MEXICO CITY, MX",0,18.1
4/27/2019,MXM00076680,"MEXICO CITY, MX",0.5,20.4
4/28/2019,MXM00076680,"MEXICO CITY, MX",0,21.3
4/29/2019,MXM00076680,"MEXICO CITY, MX",0.3,20.9
4/30/2019,MXM00076680,"MEXICO CITY, MX",0,19.3
5/1/2019,MXM00076680,"MEXICO CITY, MX",0,21.1
5/2/2019,MXM00076680,"MEXICO CITY, MX",0.8,20.7
5/3/2019,MXM00076680,"MEXICO CITY, MX",0,22
5/4/2019,MXM00076680,"MEXICO CITY, MX",0,20.4
5/5/2019,NA,NA,1.865611258,17.66953286
5/6/2019,MXM00076680,"MEXICO CITY, MX",1.3,20.1
5/7/2019,MXM00076680,"MEXICO CITY, MX",0,22.7
5/8/2019,MXM00076680,"MEXICO CITY, MX",0,22.6
5/9/2019,MXM00076680,"MEXICO CITY, MX",0,23.4
5/10/2019,MXM00076680,"MEXICO CITY, MX",0,22.7
5/11/2019,MXM00076680,"MEXICO CITY, MX",0,23.5
5/12/2019,MXM00076680,"MEXICO CITY, MX",0,24
5/13/2019,MXM00076680,"MEXICO CITY, MX",0,25.3
5/14/2019,MXM00076680,"MEXICO CITY, MX",0,23.4
5/15/2019,MXM00076680,"MEXICO CITY, MX",0,22.3
5/16/2019,MXM00076680,"MEXICO CITY, MX",0.5,20.6
5/17/2019,MXM00076680,"MEXICO CITY, MX",2.8,19.6
5/18/2019,MXM00076680,"MEXICO CITY, MX",0,20.9
5/19/2019,MXM00076680,"MEXICO CITY, MX",0,24.1
5/20/2019,MXM00076680,"MEXICO CITY, MX",0,23.4
5/21/2019,MXM00076680,"MEXICO CITY, MX",0,24
5/22/2019,MXM00076680,"MEXICO CITY, MX",3.8,21.6
5/23/2019,MXM00076680,"MEXICO CITY, MX",0.3,23.8
5/24/2019,MXM00076680,"MEXICO CITY, MX",0,21.4
5/25/2019,MXM00076680,"MEXICO CITY, MX",0,20.9
